gene_id	SRR384980	SRR384978	SRR384982	SRR384979	SRR384981	SRR384977
ENSMUSG00000003269	634	309	622	1568	938	320
ENSMUSG00000003271	0	2	4	1	2	1
ENSMUSG00000003273	3	0	2	9	2	1
ENSMUSG00000003279	0	0	0	0	1	0
ENSMUSG00000003282	46	6	71	125	102	20
ENSMUSG00000003283	104	72	95	223	105	80
ENSMUSG00000003299	434	366	458	1163	720	460
ENSMUSG00000003308	637	457	655	1428	1065	400
ENSMUSG00000003309	2	0	2	1	3	0
ENSMUSG00000003316	746	193	680	2180	1452	334
ENSMUSG00000003341	2	0	3	4	4	0
ENSMUSG00000003344	288	106	304	640	522	132
ENSMUSG00000003345	1188	801	1279	3800	2131	777
ENSMUSG00000003346	803	687	815	2280	1363	582
ENSMUSG00000003348	184	32	156	309	352	48
ENSMUSG00000003352	26	12	24	46	42	7
ENSMUSG00000003354	1	1	0	1	3	0
ENSMUSG00000003355	179	301	380	1320	454	265
ENSMUSG00000003360	1797	1030	1880	5973	3770	1374
ENSMUSG00000003363	489	892	499	2707	746	837
ENSMUSG00000003378	357	79	338	651	575	102
ENSMUSG00000003379	15	11	24	27	27	18
ENSMUSG00000003380	675	607	1026	1792	954	438
ENSMUSG00000003382	227	33	222	471	410	86
ENSMUSG00000003402	1140	792	1359	3572	2181	652
ENSMUSG00000003410	1	1	0	1	3	1
ENSMUSG00000003411	3	3	6	7	8	0
ENSMUSG00000003418	1	0	5	4	2	0
ENSMUSG00000003420	271	431	536	1162	418	303
ENSMUSG00000003421	468	378	548	1421	936	395
ENSMUSG00000003423	546	562	807	1063	788	431
ENSMUSG00000003429	4762	5010	6427	13342	6973	4159
ENSMUSG00000003435	1368	394	1084	4814	2982	734
ENSMUSG00000003436	0	1	0	0	1	0
ENSMUSG00000003437	842	669	1209	2057	1634	533
ENSMUSG00000003438	1021	1112	1172	4199	1565	1046
ENSMUSG00000003444	119	112	163	233	178	112
ENSMUSG00000003452	5	4	14	45	6	3
ENSMUSG00000003458	727	151	538	1355	1035	246
ENSMUSG00000003464	766	343	817	1556	1076	446
ENSMUSG00000003469	3	56	2	320	2	58
ENSMUSG00000003476	4	2	2	25	14	1
ENSMUSG00000003477	0	1	0	4	1	2
ENSMUSG00000003484	15	6	2	10	12	1
ENSMUSG00000003500	157	98	209	539	274	107
ENSMUSG00000003505	0	0	0	0	0	0
ENSMUSG00000003518	118	82	270	221	149	52
ENSMUSG00000003526	174	66	210	343	292	62
ENSMUSG00000003527	308	177	324	742	516	152
ENSMUSG00000003528	1098	557	1257	2459	1699	556
ENSMUSG00000003531	292	285	449	632	447	225
ENSMUSG00000003534	21	9	21	75	57	3
ENSMUSG00000003541	151	356	199	941	202	415
ENSMUSG00000003545	2	0	5	5	7	0
ENSMUSG00000003546	244	99	261	409	438	94
ENSMUSG00000003549	99	30	90	271	177	64
ENSMUSG00000003555	1	2	1	2	1	0
ENSMUSG00000003559	309	153	401	426	429	140
ENSMUSG00000003573	195	55	276	332	295	62
ENSMUSG00000003575	370	112	320	791	873	118
ENSMUSG00000003581	150	65	128	304	244	65
ENSMUSG00000003585	71	97	117	519	123	86
ENSMUSG00000003604	460	525	637	1536	729	369
ENSMUSG00000003617	124	42	70	371	119	29
ENSMUSG00000003623	386	244	586	740	565	306
ENSMUSG00000003644	403	137	293	725	559	154
ENSMUSG00000003657	0	0	0	1	0	0
ENSMUSG00000003660	2452	1103	2357	6479	5216	1700
ENSMUSG00000003662	611	506	778	1160	945	550
ENSMUSG00000003665	2	0	0	1	0	0
ENSMUSG00000003680	289	163	281	690	488	211
ENSMUSG00000003721	301	118	292	360	360	162
ENSMUSG00000003731	763	369	731	1606	1297	444
ENSMUSG00000003746	267	212	356	1758	389	437
ENSMUSG00000003752	34	8	24	119	85	19
ENSMUSG00000003762	161	81	146	360	219	68
ENSMUSG00000003778	1514	769	1463	3521	2580	954
ENSMUSG00000003779	796	215	613	2622	1679	711
ENSMUSG00000003808	1357	1295	1676	4549	2220	1264
ENSMUSG00000003809	1010	376	701	1318	1518	509
ENSMUSG00000003810	570	383	534	2978	1199	516
ENSMUSG00000003812	456	293	434	659	574	283
ENSMUSG00000003813	658	1589	690	9453	1424	2390
ENSMUSG00000003814	8129	5585	8719	33132	15809	7003
ENSMUSG00000003824	538	749	632	1477	665	676
ENSMUSG00000003847	386	131	349	639	500	147
ENSMUSG00000003848	583	413	656	1320	881	537
ENSMUSG00000003849	214	135	109	393	345	164
ENSMUSG00000003863	13	6	12	9	24	1
ENSMUSG00000003865	286	67	264	241	397	45
ENSMUSG00000003868	1493	1112	1977	5148	2816	1389
ENSMUSG00000003872	1	1	1	5	0	0
ENSMUSG00000003873	794	600	868	1736	1128	603
ENSMUSG00000003882	41	11	28	42	37	11
ENSMUSG00000003923	670	492	825	1509	872	657
ENSMUSG00000003929	159	63	160	304	192	74
ENSMUSG00000003934	44	26	47	102	52	34
ENSMUSG00000003948	93	61	169	132	123	39
ENSMUSG00000003949	57	47	79	179	90	52
ENSMUSG00000003955	1033	741	1632	1442	1493	653
ENSMUSG00000003970	12305	18089	18881	49774	19638	15446
ENSMUSG00000003974	1	0	0	1	0	0
ENSMUSG00000003992	867	358	838	1039	1364	374
ENSMUSG00000004018	218	249	228	851	279	401
ENSMUSG00000004031	1	0	0	0	2	1
ENSMUSG00000004032	1369	1576	1641	2406	1717	1280
ENSMUSG00000004035	37	65	73	147	61	54
ENSMUSG00000004038	10	7	8	9	5	5
ENSMUSG00000004040	1110	311	1065	1580	1837	351
ENSMUSG00000004043	252	107	278	734	465	192
ENSMUSG00000004044	481	344	1203	880	824	207
ENSMUSG00000004054	472	276	521	1416	716	313
ENSMUSG00000004056	950	478	1070	3259	1726	671
ENSMUSG00000004069	611	431	842	1723	1054	554
ENSMUSG00000004070	303	164	352	703	416	224
ENSMUSG00000004071	381	185	485	631	567	206
ENSMUSG00000004085	254	251	312	889	364	314
ENSMUSG00000004096	691	702	1038	2309	1231	762
ENSMUSG00000004098	6	1	3	10	10	1
ENSMUSG00000004099	2654	1318	2196	13669	5903	2246
ENSMUSG00000004100	1363	1243	1482	4693	2642	1090
ENSMUSG00000004105	23	19	35	76	64	16
ENSMUSG00000004110	1	1	3	5	4	0
ENSMUSG00000004113	2	1	0	2	1	2
ENSMUSG00000004127	159	113	188	361	262	159
ENSMUSG00000004151	5	3	6	4	4	1
ENSMUSG00000004187	103	25	107	83	130	16
ENSMUSG00000004207	5702	2437	4926	14329	7906	3001
ENSMUSG00000004221	596	303	542	1206	982	386
ENSMUSG00000004231	0	0	0	1	0	0
ENSMUSG00000004233	147	80	130	241	212	98
ENSMUSG00000004263	30	20	42	97	44	16
ENSMUSG00000004264	2378	2317	3034	10122	4426	2207
ENSMUSG00000004266	605	370	557	1211	776	308
ENSMUSG00000004267	97	5	104	30	87	5
ENSMUSG00000004268	1614	2019	2388	4574	2522	1993
ENSMUSG00000004270	804	407	662	3022	1215	571
ENSMUSG00000004285	682	760	1183	2101	974	603
ENSMUSG00000004296	0	0	0	0	0	0
ENSMUSG00000004317	175	130	257	586	293	116
ENSMUSG00000004319	1898	1021	1841	4133	2729	1497
ENSMUSG00000004328	576	489	587	2733	1177	556
ENSMUSG00000004341	0	0	0	0	0	0
ENSMUSG00000004344	0	0	0	0	0	0
ENSMUSG00000004347	13	6	23	23	19	6
ENSMUSG00000004356	424	291	623	1653	822	394
ENSMUSG00000004359	42	101	58	123	48	64
ENSMUSG00000004360	0	0	0	0	0	0
ENSMUSG00000004364	1171	609	1183	2530	1953	789
ENSMUSG00000004366	0	0	0	0	0	0
ENSMUSG00000004371	4	2	2	3	3	0
ENSMUSG00000004383	49	20	97	74	74	10
ENSMUSG00000004393	741	622	832	1666	1102	566
ENSMUSG00000004394	493	271	471	1055	594	270
ENSMUSG00000004415	3	0	3	7	65	1
ENSMUSG00000004446	321	139	344	458	523	203
ENSMUSG00000004451	664	282	1087	669	836	208
ENSMUSG00000004455	554	325	682	2251	1134	639
ENSMUSG00000004460	1215	924	1366	4542	2067	851
ENSMUSG00000004462	368	443	374	1106	490	542
ENSMUSG00000004473	13	4	14	20	14	8
ENSMUSG00000004500	90	133	96	404	234	186
ENSMUSG00000004508	134	78	248	493	268	114
ENSMUSG00000004530	713	434	1084	2396	1170	442
ENSMUSG00000004535	1550	1102	1708	4263	2420	1454
ENSMUSG00000004540	0	0	0	0	0	0
ENSMUSG00000004542	0	0	1	0	0	0
ENSMUSG00000004552	1948	1587	1656	5650	3249	2465
ENSMUSG00000004558	202	96	276	240	212	77
ENSMUSG00000004561	211	174	268	643	374	183
ENSMUSG00000004562	465	72	325	568	764	87
ENSMUSG00000004565	434	242	400	1168	634	269
ENSMUSG00000004567	491	172	445	926	663	180
ENSMUSG00000004568	208	93	209	560	371	113
ENSMUSG00000004591	692	686	735	3086	1120	1103
ENSMUSG00000004609	130	22	72	128	107	22
ENSMUSG00000004610	344	860	841	813	489	355
ENSMUSG00000004612	33	14	20	36	48	14
ENSMUSG00000004626	2334	808	2116	3604	3514	890
ENSMUSG00000004630	0	0	0	0	0	0
ENSMUSG00000004631	98	59	168	441	160	50
ENSMUSG00000004633	48	24	29	78	39	17
ENSMUSG00000004637	61	36	88	193	126	54
ENSMUSG00000004642	1673	1469	1604	6639	2557	2954
ENSMUSG00000004651	0	0	0	0	0	0
ENSMUSG00000004654	0	0	0	4	0	0
ENSMUSG00000004655	309	1372	625	4417	375	1607
ENSMUSG00000004661	409	175	422	791	673	210
ENSMUSG00000004665	814	430	1246	1259	998	301
ENSMUSG00000004667	1004	1213	1340	3079	1736	1047
ENSMUSG00000004668	13	0	14	23	23	8
ENSMUSG00000004677	750	350	763	2581	1400	407
ENSMUSG00000004698	37	17	61	65	36	19
ENSMUSG00000004707	80	37	79	146	85	42
ENSMUSG00000004709	12	4	5	8	9	3
ENSMUSG00000004730	131	167	137	669	160	240
ENSMUSG00000004748	306	389	385	1371	522	343
ENSMUSG00000004768	74	46	84	300	128	82
ENSMUSG00000004771	933	918	1235	1119	1074	700
ENSMUSG00000004788	660	401	556	2003	1132	495
ENSMUSG00000004789	2978	2029	3283	8453	4998	2390
ENSMUSG00000004791	4	5	8	8	4	1
ENSMUSG00000004798	265	66	260	269	393	76
ENSMUSG00000004814	22	59	44	68	46	22
ENSMUSG00000004815	78	13	74	292	193	36
ENSMUSG00000004821	0	0	0	0	0	0
ENSMUSG00000004837	54	70	128	123	79	30
ENSMUSG00000004842	0	0	2	0	0	0
ENSMUSG00000004843	281	178	423	392	373	163
ENSMUSG00000004846	732	424	789	2408	943	323
ENSMUSG00000004849	976	932	1481	3236	1440	870
ENSMUSG00000004864	61	21	41	67	88	23
ENSMUSG00000004865	1016	786	1046	2561	1637	780
ENSMUSG00000004872	0	0	0	0	0	0
ENSMUSG00000004880	1103	654	1022	9609	2003	2164
ENSMUSG00000004885	5	6	4	4	13	1
ENSMUSG00000004891	156	77	297	324	299	63
ENSMUSG00000004892	2	1	0	0	0	0
ENSMUSG00000004894	0	0	0	0	0	0
ENSMUSG00000004895	843	674	933	2822	1365	514
ENSMUSG00000004896	440	132	380	609	662	138
ENSMUSG00000004897	8749	6705	12554	35202	15750	6823
ENSMUSG00000004902	7	4	4	26	18	6
ENSMUSG00000004929	698	647	866	2027	1281	660
ENSMUSG00000004931	394	175	445	779	705	177
ENSMUSG00000004933	78	24	69	66	73	22
ENSMUSG00000004934	523	284	504	1505	955	340
ENSMUSG00000004936	742	223	936	915	1147	297
ENSMUSG00000004937	1001	825	1238	2209	1647	654
ENSMUSG00000004939	0	0	0	1	0	0
ENSMUSG00000004945	417	388	626	1773	680	363
ENSMUSG00000004947	205	79	217	363	320	85
ENSMUSG00000004948	0	0	0	0	1	0
ENSMUSG00000004951	11	5	8	14	9	4
ENSMUSG00000004952	49	29	34	110	38	27
ENSMUSG00000004961	20	3	30	20	42	3
ENSMUSG00000004980	20037	14865	27439	70337	30490	20098
ENSMUSG00000004988	1	0	0	1	0	0
ENSMUSG00000004994	135	77	122	228	209	76
ENSMUSG00000004996	178	207	278	533	323	146
ENSMUSG00000005034	417	155	514	620	658	226
ENSMUSG00000005043	103	18	77	135	220	19
ENSMUSG00000005045	5	4	14	16	13	0
ENSMUSG00000005054	427	330	649	434	441	226
ENSMUSG00000005057	43	14	41	86	70	12
ENSMUSG00000005069	528	230	592	1098	939	305
ENSMUSG00000005078	221	80	178	328	266	91
ENSMUSG00000005087	500	385	533	1928	753	514
ENSMUSG00000005089	1	4	2	25	4	4
ENSMUSG00000005102	263	80	267	579	266	156
ENSMUSG00000005103	2615	1263	3076	3956	3813	1331
ENSMUSG00000005107	56	26	52	120	113	32
ENSMUSG00000005124	11	5	15	33	22	6
ENSMUSG00000005125	475	217	867	561	431	232
ENSMUSG00000005131	6	4	5	21	4	15
ENSMUSG00000005142	871	230	540	1477	1100	271
ENSMUSG00000005148	29	29	29	81	43	18
ENSMUSG00000005150	463	295	421	865	754	317
ENSMUSG00000005161	12626	32376	15483	80984	17851	30137
ENSMUSG00000005198	3856	1099	2910	17630	8421	1866
ENSMUSG00000005202	113	92	158	453	191	99
ENSMUSG00000005204	1204	690	1259	2676	1801	743
ENSMUSG00000005220	1	3	0	10	2	3
ENSMUSG00000005225	332	148	325	544	504	158
ENSMUSG00000005232	0	0	0	0	0	0
ENSMUSG00000005233	902	1092	1201	2386	1322	1175
ENSMUSG00000005237	5	2	4	3	2	2
ENSMUSG00000005251	32	15	32	36	34	17
ENSMUSG00000005262	750	540	878	1864	1124	623
ENSMUSG00000005267	8	3	8	10	4	2
ENSMUSG00000005268	1	0	0	2	0	0
ENSMUSG00000005299	660	513	715	2401	1319	486
ENSMUSG00000005312	1758	1074	2147	4435	2983	1097
ENSMUSG00000005320	104	21	69	386	163	41
ENSMUSG00000005338	1	8	5	114	2	22
ENSMUSG00000005339	0	0	0	0	0	0
ENSMUSG00000005354	1825	2872	3095	6159	2798	2526
ENSMUSG00000005355	0	0	0	0	0	0
ENSMUSG00000005357	5	1	6	8	11	1
ENSMUSG00000005360	8	6	10	30	17	1
ENSMUSG00000005362	239	77	283	568	423	165
ENSMUSG00000005364	7	1	2	8	9	1
ENSMUSG00000005370	1038	804	1177	3151	1674	1068
ENSMUSG00000005371	460	151	444	639	742	204
ENSMUSG00000005373	227	68	139	547	288	57
ENSMUSG00000005374	510	229	478	1268	764	289
ENSMUSG00000005378	632	516	605	1620	1056	525
ENSMUSG00000005397	570	174	812	1496	881	147
ENSMUSG00000005410	6080	3857	6096	17107	11529	5190
ENSMUSG00000005413	1182	1936	2157	2803	1168	1357
ENSMUSG00000005417	1291	721	1419	3494	2341	710
ENSMUSG00000005442	1033	440	897	3596	1898	588
ENSMUSG00000005447	323	174	442	470	527	174
ENSMUSG00000005465	41	10	69	51	59	8
ENSMUSG00000005469	837	400	853	1741	1450	446
ENSMUSG00000005470	1249	1118	1240	3472	1823	1292
ENSMUSG00000005474	1	0	0	0	0	0
ENSMUSG00000005481	2702	2682	3234	7238	4434	2948
ENSMUSG00000005483	1028	1345	1619	4561	1925	1619
ENSMUSG00000005493	0	0	1	2	1	1
ENSMUSG00000005501	346	93	294	367	436	107
ENSMUSG00000005503	0	0	0	0	0	0
ENSMUSG00000005505	108	18	94	173	216	59
ENSMUSG00000005506	2001	1481	2551	6225	3181	1941
ENSMUSG00000005510	941	590	1029	1703	1363	526
ENSMUSG00000005514	496	213	380	1726	747	254
ENSMUSG00000005533	1037	192	955	1454	1528	222
ENSMUSG00000005534	569	200	554	1121	758	217
ENSMUSG00000005540	0	0	0	1	2	0
ENSMUSG00000005547	2	2	0	10	2	1
ENSMUSG00000005553	7	6	8	19	10	6
ENSMUSG00000005566	4504	2712	4760	8520	6810	2734
ENSMUSG00000005575	1637	1323	2018	4506	2356	1109
ENSMUSG00000005580	30	9	44	53	75	8
ENSMUSG00000005583	265	122	396	299	310	98
ENSMUSG00000005609	969	561	1149	2215	1924	563
ENSMUSG00000005610	10996	6126	13917	19316	17291	7612
ENSMUSG00000005611	441	154	710	281	430	75
ENSMUSG00000005615	522	367	550	4085	1071	876
ENSMUSG00000005621	627	348	655	1527	1149	360
ENSMUSG00000005625	2685	2717	3131	5873	4014	2242
ENSMUSG00000005628	64	20	46	66	93	35
ENSMUSG00000005640	0	0	0	1	1	0
ENSMUSG00000005649	0	0	0	3	0	1
ENSMUSG00000005656	616	330	797	852	751	396
ENSMUSG00000005667	3224	1551	3835	5533	5172	1767
ENSMUSG00000005672	362	119	347	1066	478	251
ENSMUSG00000005674	66	35	55	176	126	38
ENSMUSG00000005677	0	0	1	6	1	1
ENSMUSG00000005681	6421	6866	8606	21981	9262	6032
ENSMUSG00000005682	826	415	778	1606	1214	489
ENSMUSG00000005683	3864	2754	4256	9775	6500	3141
ENSMUSG00000005686	693	287	459	1837	1188	553
ENSMUSG00000005687	3169	1995	3966	8282	4934	1923
ENSMUSG00000005696	0	0	0	0	0	0
ENSMUSG00000005698	1279	841	1312	4158	2550	1110
ENSMUSG00000005699	83	95	98	184	116	72
ENSMUSG00000005705	4	1	6	5	6	1
ENSMUSG00000005716	0	0	0	0	0	0
ENSMUSG00000005718	140	132	219	712	260	145
ENSMUSG00000005732	943	1557	1315	4961	1679	1779
ENSMUSG00000005763	13	1	4	5	11	0
ENSMUSG00000005774	33	8	38	96	49	14
ENSMUSG00000005779	3304	3752	4599	8107	4972	2998
ENSMUSG00000005800	183	46	75	144	145	55
ENSMUSG00000005802	30	16	38	79	32	16
ENSMUSG00000005803	61	85	104	147	57	55
ENSMUSG00000005804	330	181	375	590	482	238
ENSMUSG00000005813	813	577	962	2194	1194	782
ENSMUSG00000005823	459	262	445	926	613	244
ENSMUSG00000005824	95	51	186	111	139	28
ENSMUSG00000005836	54	24	73	145	61	18
ENSMUSG00000005846	1485	1127	1497	3754	2310	1461
ENSMUSG00000005864	2	0	0	2	3	0
ENSMUSG00000005871	296	88	358	751	379	133
ENSMUSG00000005873	1363	1322	1509	2630	2037	1071
ENSMUSG00000005881	1186	842	1404	3723	1787	774
ENSMUSG00000005882	276	190	295	713	399	215
ENSMUSG00000005883	0	0	0	0	0	0
ENSMUSG00000005886	397	133	487	588	652	150
ENSMUSG00000005891	0	0	0	0	0	0
ENSMUSG00000005892	0	0	0	0	0	0
ENSMUSG00000005893	75	15	89	366	194	45
ENSMUSG00000005897	76	37	94	223	128	46
ENSMUSG00000005899	721	623	656	2949	1359	811
ENSMUSG00000005907	133	43	163	182	209	42
ENSMUSG00000005917	0	0	0	0	0	0
ENSMUSG00000005936	1564	1601	1645	5313	2476	1671
ENSMUSG00000005947	10	11	9	29	19	7
ENSMUSG00000005949	239	94	238	301	397	117
ENSMUSG00000005950	4	5	18	9	9	5
ENSMUSG00000005951	66	29	64	111	116	39
ENSMUSG00000005952	0	0	0	1	0	0
ENSMUSG00000005958	16	11	13	41	64	1
ENSMUSG00000005968	1575	175	1040	847	2012	202
ENSMUSG00000005973	281	281	532	992	519	255
ENSMUSG00000005980	30	6	22	58	48	15
ENSMUSG00000005981	1740	1226	2069	4618	3034	1563
ENSMUSG00000005982	266	106	214	672	501	152
ENSMUSG00000005983	26	24	40	65	75	20
ENSMUSG00000005986	20	20	16	46	34	7
ENSMUSG00000005994	0	0	0	0	0	0
ENSMUSG00000006005	2164	1178	2770	8355	3761	1583
ENSMUSG00000006007	0	0	0	0	0	0
ENSMUSG00000006010	301	136	337	539	419	155
ENSMUSG00000006014	6	4	9	20	3	3
ENSMUSG00000006019	180	63	171	478	325	99
ENSMUSG00000006021	189	134	192	277	269	100
ENSMUSG00000006024	1517	1686	1394	4760	2140	2062
ENSMUSG00000006050	861	436	785	1348	1297	448
ENSMUSG00000006056	0	0	0	0	0	0
ENSMUSG00000006057	755	882	1017	2093	1207	718
ENSMUSG00000006058	1135	1250	1366	2510	1743	888
ENSMUSG00000006095	494	221	411	974	704	185
ENSMUSG00000006127	607	250	527	889	823	272
ENSMUSG00000006134	581	323	659	1610	978	458
ENSMUSG00000006143	0	0	0	0	0	0
ENSMUSG00000006154	1	0	0	1	6	1
ENSMUSG00000006169	3556	644	3228	4782	6478	1030
ENSMUSG00000006179	10	0	10	11	8	2
ENSMUSG00000006191	119	64	163	221	196	82
ENSMUSG00000006200	0	0	0	0	0	0
ENSMUSG00000006204	0	0	0	0	0	0
ENSMUSG00000006205	2	1	3	5	23	1
ENSMUSG00000006215	405	237	425	887	632	201
ENSMUSG00000006216	0	0	0	0	0	0
ENSMUSG00000006218	0	0	1	3	0	0
ENSMUSG00000006219	14	7	51	36	26	3
ENSMUSG00000006221	4	1	0	3	3	0
ENSMUSG00000006235	2406	2918	2333	12390	4216	3518
ENSMUSG00000006241	8	3	21	16	17	5
ENSMUSG00000006262	781	303	956	1022	884	397
ENSMUSG00000006269	0	0	0	0	1	0
ENSMUSG00000006270	1	0	0	0	1	0
ENSMUSG00000006273	1956	1115	2598	3086	2678	1254
ENSMUSG00000006276	629	367	531	1841	928	466
ENSMUSG00000006281	158	59	174	260	290	45
ENSMUSG00000006288	270	96	318	544	400	171
ENSMUSG00000006289	530	524	773	1558	758	412
ENSMUSG00000006299	1195	1036	1669	3679	1775	928
ENSMUSG00000006301	359	186	341	754	484	147
ENSMUSG00000006304	2031	999	2260	3385	2434	1196
ENSMUSG00000006307	1075	357	830	2362	1933	442
ENSMUSG00000006310	1	31	3	9	8	33
ENSMUSG00000006311	1	0	0	0	0	0
ENSMUSG00000006313	9	2	8	7	13	6
ENSMUSG00000006315	720	743	807	1751	993	537
ENSMUSG00000006333	8103	11474	14333	34263	12835	9351
ENSMUSG00000006335	230	230	296	522	335	178
ENSMUSG00000006342	37	11	26	114	68	8
ENSMUSG00000006344	18	11	24	58	23	2
ENSMUSG00000006345	45	46	48	158	92	30
ENSMUSG00000006356	201	366	335	716	223	222
ENSMUSG00000006360	168	788	319	673	181	527
ENSMUSG00000006362	798	213	858	945	1582	202
ENSMUSG00000006369	93	28	94	352	171	32
ENSMUSG00000006373	679	327	829	2278	909	448
ENSMUSG00000006378	62	151	124	113	100	70
ENSMUSG00000006386	108	73	304	223	150	56
ENSMUSG00000006389	381	113	484	317	358	75
ENSMUSG00000006390	750	829	764	2614	1107	888
ENSMUSG00000006392	884	974	1062	1849	1311	901
ENSMUSG00000006395	66	70	117	158	92	62
ENSMUSG00000006398	2203	1631	1931	6529	3560	2079
ENSMUSG00000006403	14	4	20	13	15	4
ENSMUSG00000006411	5	4	3	1	3	1
ENSMUSG00000006412	562	786	1207	2007	1079	582
ENSMUSG00000006418	915	409	1112	1330	1150	478
ENSMUSG00000006423	231	93	293	651	430	193
ENSMUSG00000006435	30	12	31	31	28	6
ENSMUSG00000006442	1179	1152	1570	3396	1828	964
ENSMUSG00000006445	68	32	79	174	115	17
ENSMUSG00000006456	531	565	784	1606	937	460
ENSMUSG00000006457	0	4	3	22	11	7
ENSMUSG00000006462	0	0	0	0	0	0
ENSMUSG00000006463	270	250	229	816	437	369
ENSMUSG00000006464	46	41	35	247	90	49
ENSMUSG00000006469	0	0	0	0	1	0
ENSMUSG00000006471	104	25	83	192	141	31
ENSMUSG00000006476	390	50	289	369	632	74
ENSMUSG00000006488	0	0	0	0	0	0
ENSMUSG00000006490	0	0	0	0	0	0
ENSMUSG00000006494	1089	355	1200	2087	1903	610
ENSMUSG00000006498	2174	984	2198	8161	4076	1920
ENSMUSG00000006517	380	262	615	744	600	216
ENSMUSG00000006519	666	555	932	1483	851	323
ENSMUSG00000006522	1581	800	1565	5389	2647	924
ENSMUSG00000006526	192	136	174	626	293	133
ENSMUSG00000006527	467	251	420	1468	704	392
ENSMUSG00000006529	325	186	284	1234	453	206
ENSMUSG00000006538	33	11	19	113	45	11
ENSMUSG00000006542	1	0	1	1	8	0
ENSMUSG00000006546	0	0	0	0	0	0
ENSMUSG00000006567	317	199	305	1979	814	387
ENSMUSG00000006570	0	0	0	0	0	0
ENSMUSG00000006574	29565	43596	20623	235140	57099	55715
ENSMUSG00000006575	34	76	32	291	46	85
ENSMUSG00000006576	57	11	22	87	58	4
ENSMUSG00000006585	1688	1511	1625	7241	3430	1843
ENSMUSG00000006586	70	168	70	640	86	160
ENSMUSG00000006587	0	0	1	0	0	1
ENSMUSG00000006589	940	1214	1496	2459	1289	996
ENSMUSG00000006599	762	688	1126	2117	1314	792
ENSMUSG00000006611	40	65	60	172	64	44
ENSMUSG00000006638	6	2	3	40	7	1
ENSMUSG00000006641	93	32	61	228	119	41
ENSMUSG00000006642	0	0	0	1	0	0
ENSMUSG00000006649	2	2	9	10	1	4
ENSMUSG00000006651	64	23	74	143	77	23
ENSMUSG00000006673	779	300	628	2375	1349	497
ENSMUSG00000006675	11	5	11	31	23	9
ENSMUSG00000006676	1830	810	1716	3937	2976	1002
ENSMUSG00000006678	600	523	708	3008	1187	934
ENSMUSG00000006699	2527	1687	3190	4621	3523	1934
ENSMUSG00000006705	273	118	215	526	506	193
ENSMUSG00000006711	1	0	1	4	5	0
ENSMUSG00000006715	1513	1823	1841	5021	2408	1830
ENSMUSG00000006717	478	450	541	584	695	308
ENSMUSG00000006720	21	9	16	15	16	6
ENSMUSG00000006724	2	0	4	3	1	2
ENSMUSG00000006728	2387	2412	3199	8069	3716	2804
ENSMUSG00000006731	155	46	111	397	226	64
ENSMUSG00000006732	212	211	224	855	328	205
ENSMUSG00000006736	347	130	418	1144	646	221
ENSMUSG00000006740	628	182	933	1412	1046	471
ENSMUSG00000006763	372	354	520	1096	633	366
ENSMUSG00000006764	0	0	2	1	0	0
ENSMUSG00000006777	2	4	2	4	1	2
ENSMUSG00000006782	172	174	209	479	212	138
ENSMUSG00000006784	2	0	5	5	11	1
ENSMUSG00000006800	14	5	19	41	71	3
ENSMUSG00000006818	1000	1229	1423	3008	1550	1091
ENSMUSG00000006850	291	149	245	555	386	162
ENSMUSG00000006906	204	107	267	279	281	126
ENSMUSG00000006920	548	232	521	799	723	286
ENSMUSG00000006930	10	3	14	16	9	4
ENSMUSG00000006931	65	26	72	109	82	13
ENSMUSG00000006932	2313	756	2771	7743	3601	1630
ENSMUSG00000006941	658	735	905	1859	855	480
ENSMUSG00000006948	0	0	0	0	0	0
ENSMUSG00000006958	15	2	4	29	19	1
ENSMUSG00000006998	4073	2613	4870	9986	6903	3075
ENSMUSG00000007021	1	0	1	3	2	0
ENSMUSG00000007029	3760	2176	3178	13161	7160	2544
ENSMUSG00000007030	4	0	7	10	9	2
ENSMUSG00000007033	9	2	3	24	16	3
ENSMUSG00000007034	13	6	15	62	22	8
ENSMUSG00000007035	281	118	237	409	319	101
ENSMUSG00000007036	936	374	975	2109	1694	510
ENSMUSG00000007038	371	154	395	690	551	139
ENSMUSG00000007039	242	198	441	370	332	118
ENSMUSG00000007041	2675	713	2688	2433	4106	693
ENSMUSG00000007050	894	986	1087	2312	1302	718
ENSMUSG00000007080	617	341	475	2040	1147	447
ENSMUSG00000007097	6	5	7	19	20	2
ENSMUSG00000007107	0	0	1	0	0	0
ENSMUSG00000007122	1	0	2	5	3	1
ENSMUSG00000007207	79	22	47	96	77	21
ENSMUSG00000007209	0	0	0	0	0	0
ENSMUSG00000007216	66	25	78	138	80	25
ENSMUSG00000007279	0	0	1	3	0	1
ENSMUSG00000007338	823	777	851	2112	1266	830
ENSMUSG00000007379	445	196	314	985	673	335
ENSMUSG00000007411	884	735	872	2414	1434	865
ENSMUSG00000007415	911	632	1037	2334	1318	657
ENSMUSG00000007440	0	0	0	0	0	0
ENSMUSG00000007457	0	0	0	0	0	0
ENSMUSG00000007458	1966	738	1913	4631	3217	1099
ENSMUSG00000007476	144	119	155	231	197	73
ENSMUSG00000007480	40	14	37	65	49	19
ENSMUSG00000007564	1635	882	1818	3545	2382	879
