gene_id	SRR384980	SRR384978	SRR384982	SRR384979	SRR384981	SRR384977
ENSMUSG00000053624	0	0	0	0	0	1
ENSMUSG00000053675	0	0	1	0	0	0
ENSMUSG00000053693	47	2	40	39	82	7
ENSMUSG00000053742	0	0	0	0	0	0
ENSMUSG00000053747	0	0	0	0	0	0
ENSMUSG00000053749	0	0	1	0	0	0
ENSMUSG00000053846	13	0	7	30	12	3
ENSMUSG00000053930	0	0	0	0	1	0
ENSMUSG00000053965	198	127	387	231	178	70
ENSMUSG00000053977	1	0	0	0	0	0
ENSMUSG00000054034	30	18	58	92	46	21
ENSMUSG00000054069	0	0	0	1	0	0
ENSMUSG00000054134	16	0	9	0	14	1
ENSMUSG00000054142	0	0	0	0	0	0
ENSMUSG00000054146	1	102	3	256	0	111
ENSMUSG00000054156	0	0	0	0	0	0
ENSMUSG00000054191	1020	6764	1222	14318	1584	6201
ENSMUSG00000054199	254	65	225	649	558	133
ENSMUSG00000054342	529	2539	394	10506	884	2755
ENSMUSG00000054351	0	0	0	1	0	0
ENSMUSG00000054362	25	0	5	0	36	1
ENSMUSG00000054417	0	0	0	0	0	1
ENSMUSG00000054418	0	0	0	0	1	0
ENSMUSG00000054423	1	0	0	0	0	0
ENSMUSG00000054488	0	0	0	2	1	0
ENSMUSG00000054509	202	14	168	164	275	19
ENSMUSG00000054672	0	1	0	0	0	0
ENSMUSG00000054763	1	0	0	0	0	0
ENSMUSG00000054988	0	0	0	1	0	0
ENSMUSG00000055041	6	0	2	14	7	0
ENSMUSG00000055088	0	0	0	0	0	1
ENSMUSG00000055134	0	0	1	0	0	0
ENSMUSG00000055150	22	5	13	36	27	6
ENSMUSG00000055159	0	0	0	1	0	0
ENSMUSG00000055323	19	11	12	65	51	1
ENSMUSG00000055333	0	0	1	0	0	0
ENSMUSG00000055357	1	0	0	0	0	0
ENSMUSG00000055368	0	1	0	0	0	0
ENSMUSG00000055370	0	0	0	0	1	0
ENSMUSG00000055401	273	106	307	234	411	101
ENSMUSG00000055415	0	0	0	0	1	0
ENSMUSG00000055416	1	0	0	0	0	0
ENSMUSG00000055546	36	114	56	275	58	70
ENSMUSG00000055555	0	1	0	1	2	0
ENSMUSG00000055561	0	0	0	0	0	1
ENSMUSG00000055567	1	0	0	0	0	0
ENSMUSG00000055602	0	0	0	0	0	1
ENSMUSG00000055704	0	0	0	0	1	0
ENSMUSG00000055723	527	102	275	948	930	88
ENSMUSG00000055775	1	0	2	8	68	0
ENSMUSG00000055835	95	39	72	134	98	33
ENSMUSG00000055891	0	0	0	0	1	0
ENSMUSG00000055937	0	0	0	1	0	0
ENSMUSG00000055976	0	0	0	1	0	0
ENSMUSG00000055994	8	0	4	12	4	0
ENSMUSG00000056025	190	37	162	161	215	13
ENSMUSG00000056032	0	0	0	0	0	0
ENSMUSG00000056035	4	12	2	58	11	57
ENSMUSG00000056061	0	0	0	0	1	0
ENSMUSG00000056144	6	0	12	1	9	1
ENSMUSG00000056148	1	0	0	0	0	0
ENSMUSG00000056162	0	0	1	0	0	0
ENSMUSG00000056288	2	0	0	0	0	0
ENSMUSG00000056367	33	6	35	12	34	1
ENSMUSG00000056411	6	0	3	9	9	0
ENSMUSG00000056426	0	1	0	0	0	0
ENSMUSG00000056427	7	2	16	24	18	1
ENSMUSG00000056457	0	0	1	0	0	0
ENSMUSG00000056481	70	38	72	329	140	13
ENSMUSG00000056487	0	0	0	1	0	0
ENSMUSG00000056592	13	6	15	24	26	6
ENSMUSG00000056656	2	1311	3	6238	4	1866
ENSMUSG00000056673	0	0	235	0	0	107
ENSMUSG00000056752	0	0	0	0	0	1
ENSMUSG00000056797	0	0	1	0	0	0
ENSMUSG00000056856	0	0	0	0	0	1
ENSMUSG00000056880	0	0	0	0	1	0
ENSMUSG00000056895	11	57	2	74	7	58
ENSMUSG00000056910	0	0	0	0	0	0
ENSMUSG00000056943	0	0	0	1	0	0
ENSMUSG00000056947	0	0	0	0	1	0
ENSMUSG00000057003	0	0	0	1	0	0
ENSMUSG00000057346	0	0	0	0	0	1
ENSMUSG00000057454	0	0	0	0	1	0
ENSMUSG00000057457	0	0	0	0	0	1
ENSMUSG00000057465	0	0	0	1	0	0
ENSMUSG00000057654	0	0	0	0	0	0
ENSMUSG00000057751	33	15	39	89	104	6
ENSMUSG00000057829	0	0	0	0	1	0
ENSMUSG00000057836	1	8	22	6	0	8
ENSMUSG00000057903	0	0	0	0	0	0
ENSMUSG00000057914	28	4	8	23	14	5
ENSMUSG00000057969	6	1	5	22	16	1
ENSMUSG00000058063	0	0	0	1	0	0
ENSMUSG00000058101	0	0	0	1	0	0
ENSMUSG00000058153	1	2	1	2	0	0
ENSMUSG00000058183	12	5	1	38	23	9
ENSMUSG00000058207	0	0	0	0	0	0
ENSMUSG00000058246	0	0	1	0	0	0
ENSMUSG00000058281	0	0	0	1	0	0
ENSMUSG00000058430	0	12	0	0	0	0
ENSMUSG00000058499	0	0	1	0	0	0
ENSMUSG00000058550	3	1	1	7	35	3
ENSMUSG00000058579	0	0	0	0	1	0
ENSMUSG00000058589	0	0	0	0	1	0
ENSMUSG00000058594	511	149	512	880	840	254
ENSMUSG00000058755	5	28	2	115	3	35
ENSMUSG00000058838	1	18	1	5	4	1
ENSMUSG00000058873	1	0	0	0	0	0
ENSMUSG00000058883	0	0	0	1	0	0
ENSMUSG00000058981	0	0	0	0	1	0
ENSMUSG00000059149	64	6	56	340	163	45
ENSMUSG00000059203	0	0	0	0	1	0
ENSMUSG00000059206	0	1	0	0	0	0
ENSMUSG00000059252	3	10	5	20	7	0
ENSMUSG00000059334	1	0	0	0	0	0
ENSMUSG00000059343	117	13	99	35	142	7
ENSMUSG00000059352	0	1	0	0	0	0
ENSMUSG00000059375	0	0	0	0	0	0
ENSMUSG00000059397	0	0	0	1	0	0
ENSMUSG00000059455	0	0	1	0	0	0
ENSMUSG00000059631	1	0	0	0	0	0
ENSMUSG00000059645	0	0	0	0	1	0
ENSMUSG00000059763	0	0	0	1	0	0
ENSMUSG00000059816	0	0	0	1	0	0
ENSMUSG00000059895	1125	4573	963	23847	1852	4713
ENSMUSG00000059901	13	7	19	61	45	1
ENSMUSG00000059970	125	23	193	105	251	21
ENSMUSG00000060204	0	0	0	1	0	0
ENSMUSG00000060212	11	0	8	12	5	1
ENSMUSG00000060371	0	0	0	0	1	0
ENSMUSG00000060380	0	0	1	0	0	0
ENSMUSG00000060404	0	0	0	1	0	0
ENSMUSG00000060726	0	0	0	0	0	1
ENSMUSG00000060777	1	0	1	4	2	1
ENSMUSG00000060794	0	0	0	1	0	0
ENSMUSG00000060811	0	0	0	1	0	0
ENSMUSG00000060816	1	0	0	0	0	0
ENSMUSG00000060882	0	0	1	0	0	0
ENSMUSG00000060988	0	0	0	1	0	0
ENSMUSG00000061039	10	0	5	2	6	0
ENSMUSG00000061048	83	18	93	150	122	10
ENSMUSG00000061065	0	0	0	1	0	0
ENSMUSG00000061208	0	0	0	0	0	1
ENSMUSG00000061259	0	0	0	0	0	0
ENSMUSG00000061306	1096	438	1024	3672	2236	577
ENSMUSG00000061330	0	1	0	0	0	0
ENSMUSG00000061353	342	206	554	1456	600	176
ENSMUSG00000061414	60	4	45	45	100	15
ENSMUSG00000061517	0	0	0	0	0	0
ENSMUSG00000061524	0	0	0	1	0	0
ENSMUSG00000061576	1	1	3	12	7	2
ENSMUSG00000061577	78	5	50	74	77	11
ENSMUSG00000061633	0	0	0	0	1	0
ENSMUSG00000061637	0	0	0	0	0	0
ENSMUSG00000061669	0	0	1	0	0	0
ENSMUSG00000061718	0	0	0	1	0	0
ENSMUSG00000061723	5	2	3	7	51	0
ENSMUSG00000061816	0	4	0	0	20	0
ENSMUSG00000061972	0	0	1	2	2	0
ENSMUSG00000061981	823	253	699	1418	1297	350
ENSMUSG00000061988	13	11	4	4	14	0
ENSMUSG00000062038	0	0	0	2	0	0
ENSMUSG00000062093	66	127	49	1002	128	193
ENSMUSG00000062148	336	12	20	210	366	55
ENSMUSG00000062170	3	13	0	0	9	0
ENSMUSG00000062175	10	1	10	47	20	6
ENSMUSG00000062184	28	4	21	34	30	2
ENSMUSG00000062279	1	17	0	1	0	1
ENSMUSG00000062282	1	0	0	0	0	0
ENSMUSG00000062296	0	0	0	1	0	0
ENSMUSG00000062312	63	17	73	207	90	10
ENSMUSG00000062319	0	1	0	0	0	0
ENSMUSG00000062382	74	63	620	53	63	11
ENSMUSG00000062391	0	0	1	0	0	0
ENSMUSG00000062458	23	56	17	37	21	15
ENSMUSG00000062464	0	0	0	0	1	0
ENSMUSG00000062496	0	0	0	1	0	0
ENSMUSG00000062497	0	0	0	0	0	0
ENSMUSG00000062515	410	333	1994	429	543	141
ENSMUSG00000062545	22	6	27	71	22	8
ENSMUSG00000062546	1	0	0	0	0	0
ENSMUSG00000062582	0	8	1	9	0	0
ENSMUSG00000062638	0	0	1	0	0	0
ENSMUSG00000062743	14	0	20	18	34	4
ENSMUSG00000062757	0	0	0	0	0	0
ENSMUSG00000062785	9	0	5	12	12	1
ENSMUSG00000062961	0	1	0	0	0	0
ENSMUSG00000063018	49	71	73	138	49	65
ENSMUSG00000063163	0	0	0	1	0	0
ENSMUSG00000063314	4	8	0	18	12	6
ENSMUSG00000063388	0	0	0	1	0	0
ENSMUSG00000063506	0	1	7	15	3	0
ENSMUSG00000063522	0	0	1	0	0	0
ENSMUSG00000063582	0	3	2	0	0	23
ENSMUSG00000063672	0	1	0	0	0	0
ENSMUSG00000063681	0	1	0	0	0	0
ENSMUSG00000063751	0	0	1	0	0	0
ENSMUSG00000063827	0	0	0	0	0	0
ENSMUSG00000063838	44	56	113	71	79	30
ENSMUSG00000063851	0	1	0	0	0	0
ENSMUSG00000063952	596	1748	498	10112	1156	2268
ENSMUSG00000063971	0	0	0	0	1	0
ENSMUSG00000064032	36	3	13	65	65	18
ENSMUSG00000064202	2	0	1	29	4	1
ENSMUSG00000064223	0	1	0	0	0	0
ENSMUSG00000064259	0	0	0	0	0	0
ENSMUSG00000064307	8	0	7	10	23	3
ENSMUSG00000064308	0	1	0	0	0	0
ENSMUSG00000064344	0	0	1	0	0	0
ENSMUSG00000064348	2	2	8	1	1	1
ENSMUSG00000064353	0	0	0	0	0	0
ENSMUSG00000064371	0	1	0	0	0	0
ENSMUSG00000064387	0	0	0	0	0	0
ENSMUSG00000064409	0	0	1	1	0	0
ENSMUSG00000064455	0	0	1	0	0	0
ENSMUSG00000064472	1	0	0	0	0	0
ENSMUSG00000064517	0	0	0	0	0	0
ENSMUSG00000064554	0	0	0	0	0	0
ENSMUSG00000064580	0	0	0	1	0	0
ENSMUSG00000064582	0	0	0	0	1	0
ENSMUSG00000064595	0	0	1	0	0	0
ENSMUSG00000064597	0	1	0	0	0	0
ENSMUSG00000064617	0	1	0	0	0	0
ENSMUSG00000064622	0	0	0	0	1	0
ENSMUSG00000064624	0	0	0	0	0	1
ENSMUSG00000064669	0	0	0	1	0	0
ENSMUSG00000064682	1	0	0	0	0	0
ENSMUSG00000064714	0	0	0	0	0	0
ENSMUSG00000064777	0	0	0	0	0	0
ENSMUSG00000064779	1	0	0	0	0	0
ENSMUSG00000064814	0	1	0	0	0	0
ENSMUSG00000064823	0	0	0	0	1	0
ENSMUSG00000064850	0	0	0	0	0	1
ENSMUSG00000064853	0	0	0	1	0	0
ENSMUSG00000064857	1	0	0	0	0	0
ENSMUSG00000064871	13	4	10	18	13	11
ENSMUSG00000064904	0	0	0	1	0	0
ENSMUSG00000064949	0	0	0	0	0	0
ENSMUSG00000064970	0	0	0	0	0	0
ENSMUSG00000064987	0	0	0	0	0	0
ENSMUSG00000065044	1	0	0	0	0	0
ENSMUSG00000065057	0	0	0	0	0	1
ENSMUSG00000065070	0	0	0	0	0	1
ENSMUSG00000065107	0	1	0	0	0	0
ENSMUSG00000065110	0	0	0	1	0	0
ENSMUSG00000065141	0	0	0	1	0	0
ENSMUSG00000065155	0	0	0	0	1	0
ENSMUSG00000065187	0	0	1	0	0	0
ENSMUSG00000065204	0	0	1	0	0	0
ENSMUSG00000065242	0	0	0	0	0	0
ENSMUSG00000065248	0	0	0	0	0	0
ENSMUSG00000065254	0	0	0	0	0	0
ENSMUSG00000065283	0	0	0	0	0	0
ENSMUSG00000065304	0	0	0	0	1	0
ENSMUSG00000065360	0	1	0	0	0	0
ENSMUSG00000065387	0	0	0	1	0	0
ENSMUSG00000065396	0	0	0	0	1	0
ENSMUSG00000065410	0	0	1	0	0	0
ENSMUSG00000065418	0	0	1	0	0	0
ENSMUSG00000065431	0	0	0	0	1	0
ENSMUSG00000065440	1	0	0	0	0	0
ENSMUSG00000065444	1	0	0	0	0	0
ENSMUSG00000065448	0	1	0	0	0	0
ENSMUSG00000065466	0	0	0	0	0	0
ENSMUSG00000065497	0	0	0	0	0	0
ENSMUSG00000065505	0	0	1	0	0	0
ENSMUSG00000065509	0	0	0	0	1	0
ENSMUSG00000065513	0	0	0	1	0	0
ENSMUSG00000065519	0	0	0	1	0	0
ENSMUSG00000065521	1	0	0	0	0	1
ENSMUSG00000065528	0	0	0	1	0	0
ENSMUSG00000065537	0	0	0	0	0	0
ENSMUSG00000065544	0	0	0	0	0	0
ENSMUSG00000065547	0	0	0	0	1	0
ENSMUSG00000065561	0	0	0	1	0	0
ENSMUSG00000065562	0	0	0	0	0	0
ENSMUSG00000065570	1	0	0	0	0	0
ENSMUSG00000065573	0	1	0	0	0	0
ENSMUSG00000065593	1	0	0	0	0	0
ENSMUSG00000065617	0	0	0	1	0	0
ENSMUSG00000065658	0	0	0	1	0	0
ENSMUSG00000065673	0	0	0	0	1	0
ENSMUSG00000065708	0	0	0	1	0	0
ENSMUSG00000065738	12	1	11	45	22	15
ENSMUSG00000065792	0	0	0	0	1	0
ENSMUSG00000065798	0	0	0	1	0	0
ENSMUSG00000065799	0	0	1	0	0	0
ENSMUSG00000065806	0	0	0	1	0	0
ENSMUSG00000065820	0	0	0	0	1	0
ENSMUSG00000065824	0	0	0	0	0	0
ENSMUSG00000065836	0	0	0	0	1	0
ENSMUSG00000065851	0	0	0	0	1	0
ENSMUSG00000065919	0	0	0	1	0	0
ENSMUSG00000065987	0	1	0	0	0	0
ENSMUSG00000066009	0	0	1	0	0	0
ENSMUSG00000066027	1	0	0	0	0	0
ENSMUSG00000066060	1	28	1	67	0	24
ENSMUSG00000066072	0	0	0	0	0	1
ENSMUSG00000066108	1	0	0	0	0	0
ENSMUSG00000066258	0	1	0	0	0	0
ENSMUSG00000066278	110	15	116	372	202	69
ENSMUSG00000066279	0	0	0	1	0	0
ENSMUSG00000066364	0	0	0	1	0	0
ENSMUSG00000066438	7	0	3	15	12	2
ENSMUSG00000066443	0	1	0	0	0	0
ENSMUSG00000066457	0	0	0	1	0	0
ENSMUSG00000066489	0	0	0	1	0	0
ENSMUSG00000066513	1	0	0	0	0	0
ENSMUSG00000066515	0	0	0	0	1	0
ENSMUSG00000066568	1389	799	1680	4076	2033	1295
ENSMUSG00000066571	52	11	81	329	154	46
ENSMUSG00000066677	0	0	1	0	0	0
ENSMUSG00000066687	10	1	9	55	36	5
ENSMUSG00000066693	0	0	0	1	0	0
ENSMUSG00000066704	0	0	1	0	0	0
ENSMUSG00000066767	0	0	0	0	0	1
ENSMUSG00000066897	0	0	0	0	0	0
ENSMUSG00000066958	0	0	1	0	0	0
ENSMUSG00000066975	1	7	2	6	2	3
ENSMUSG00000067006	0	0	0	1	0	0
ENSMUSG00000067017	27	3	17	82	51	15
ENSMUSG00000067149	13	0	3	11	9	1
ENSMUSG00000067338	0	0	1	0	0	0
ENSMUSG00000067575	0	0	0	1	0	0
ENSMUSG00000067578	0	0	1	0	0	0
ENSMUSG00000067604	0	0	0	0	0	0
ENSMUSG00000067614	0	1	0	0	0	0
ENSMUSG00000067714	11	2	9	59	24	5
ENSMUSG00000067722	519	551	687	1175	794	527
ENSMUSG00000067795	1	0	0	0	0	0
ENSMUSG00000067869	49	16	60	448	110	40
ENSMUSG00000067909	0	0	0	0	0	0
ENSMUSG00000068099	0	0	0	1	0	0
ENSMUSG00000068154	0	0	0	1	0	0
ENSMUSG00000068167	0	0	0	1	0	0
ENSMUSG00000068220	1650	7072	2425	26029	2340	8016
ENSMUSG00000068246	0	0	0	1	0	0
ENSMUSG00000068259	0	0	0	1	0	0
ENSMUSG00000068302	0	0	0	1	0	0
ENSMUSG00000068303	16	12	0	13	9	0
ENSMUSG00000068323	1	53	1	494	2	118
ENSMUSG00000068407	0	0	0	1	0	0
ENSMUSG00000068452	0	0	0	1	0	0
ENSMUSG00000068457	0	1	194	0	0	116
ENSMUSG00000068606	0	0	0	1	0	0
ENSMUSG00000068614	2	10	4	15	98	2
ENSMUSG00000068699	58	28	54	121	154	7
ENSMUSG00000068706	165	267	211	298	242	234
ENSMUSG00000068742	774	99	488	679	1385	131
ENSMUSG00000068748	0	0	0	0	1	0
ENSMUSG00000068762	23	17	55	103	1	4
ENSMUSG00000068776	0	0	0	0	0	0
ENSMUSG00000068859	0	0	0	0	0	1
ENSMUSG00000068876	573	39	298	655	784	63
ENSMUSG00000069014	1	2	0	0	0	0
ENSMUSG00000069045	0	2	565	0	0	285
ENSMUSG00000069049	0	1	917	0	0	556
ENSMUSG00000069132	0	0	0	1	0	0
ENSMUSG00000069170	3	0	4	4	5	1
ENSMUSG00000069196	0	0	1	0	0	0
ENSMUSG00000069274	3	8	0	29	4	6
ENSMUSG00000069292	1	0	0	0	0	0
ENSMUSG00000069385	0	0	0	0	0	0
ENSMUSG00000069518	0	0	0	1	0	0
ENSMUSG00000069601	371	64	451	343	640	32
ENSMUSG00000069733	0	0	1	0	0	0
ENSMUSG00000069814	1413	83	1069	388	1770	121
ENSMUSG00000069833	596	75	646	487	980	75
ENSMUSG00000069862	5	139	9	20	6	3
ENSMUSG00000069917	50	1724	15	40	1179	68
ENSMUSG00000069925	0	0	0	1	0	0
ENSMUSG00000069971	0	0	0	0	0	0
ENSMUSG00000069998	0	0	0	0	1	0
ENSMUSG00000070130	0	0	0	1	0	0
ENSMUSG00000070141	1	0	0	0	0	0
ENSMUSG00000070315	113	81	105	438	144	102
ENSMUSG00000070324	0	1	0	0	0	0
ENSMUSG00000070379	0	0	0	1	0	0
ENSMUSG00000070388	0	0	0	1	0	0
ENSMUSG00000070407	201	110	297	552	335	96
ENSMUSG00000070424	9	0	12	11	16	0
ENSMUSG00000070438	0	0	1	0	0	0
ENSMUSG00000070471	0	0	0	1	0	0
ENSMUSG00000070527	9	5	2	21	12	0
ENSMUSG00000070532	0	0	0	0	1	0
ENSMUSG00000070564	0	0	1	0	0	0
ENSMUSG00000070583	31	2	24	121	52	20
ENSMUSG00000070641	0	0	0	1	0	0
ENSMUSG00000070708	0	0	0	1	0	0
ENSMUSG00000070720	9	0	5	22	8	3
ENSMUSG00000070732	0	0	0	1	0	0
ENSMUSG00000070802	11	1	14	6	27	1
ENSMUSG00000070811	0	1	0	0	0	0
ENSMUSG00000070866	0	1	0	0	0	0
ENSMUSG00000070983	0	1	0	0	0	0
ENSMUSG00000071036	1	0	0	0	0	0
ENSMUSG00000071089	0	0	0	1	0	0
ENSMUSG00000071237	0	0	0	1	0	0
ENSMUSG00000071262	0	0	0	1	0	0
ENSMUSG00000071302	116	48	113	148	135	70
ENSMUSG00000071361	1	0	0	0	0	0
ENSMUSG00000071456	16	3	23	57	61	10
ENSMUSG00000071665	1	0	0	0	0	0
ENSMUSG00000071719	0	0	0	1	0	0
ENSMUSG00000071793	9	2	7	21	24	5
ENSMUSG00000072259	0	0	0	0	0	0
ENSMUSG00000072295	0	1	0	0	0	0
ENSMUSG00000072419	0	0	0	0	1	0
ENSMUSG00000072437	9	63	10	184	7	74
ENSMUSG00000072460	0	0	0	0	1	0
ENSMUSG00000072553	0	0	0	0	1	0
ENSMUSG00000072589	0	0	0	0	1	0
ENSMUSG00000072591	0	0	0	1	0	0
ENSMUSG00000072596	250	13	23	173	276	45
ENSMUSG00000072601	207	3	8	149	258	43
ENSMUSG00000072612	1	0	0	23	8	2
ENSMUSG00000072680	0	0	0	1	0	0
ENSMUSG00000072731	0	0	0	1	0	0
ENSMUSG00000072878	0	0	0	0	0	0
ENSMUSG00000072900	0	0	1	0	0	0
ENSMUSG00000072905	1	0	0	0	0	0
ENSMUSG00000072950	0	0	1	0	0	0
ENSMUSG00000073000	4	5	26	2	43	6
ENSMUSG00000073001	0	0	1	0	0	0
ENSMUSG00000073012	0	0	0	0	0	0
ENSMUSG00000073016	7	0	17	34	7	2
ENSMUSG00000073060	0	0	0	0	0	1
ENSMUSG00000073079	34	6	19	215	45	17
ENSMUSG00000073094	0	1	0	0	0	0
ENSMUSG00000073174	0	0	1	0	0	0
ENSMUSG00000073184	0	0	0	0	1	0
ENSMUSG00000073234	19	4	18	6	24	0
ENSMUSG00000073290	0	1	0	0	0	0
ENSMUSG00000073408	1	0	0	0	0	0
ENSMUSG00000073494	0	0	0	1	0	0
ENSMUSG00000073538	58	2	38	10	34	3
ENSMUSG00000073559	6	12	6	17	0	2
ENSMUSG00000073598	10	2	4	5	5	2
ENSMUSG00000073608	0	0	0	0	1	0
ENSMUSG00000073656	1	0	0	0	0	0
ENSMUSG00000073679	0	0	0	0	0	1
ENSMUSG00000073722	1	0	0	0	0	0
ENSMUSG00000073730	1	0	0	0	0	0
ENSMUSG00000073739	0	0	0	1	0	0
ENSMUSG00000073768	0	0	0	1	0	0
ENSMUSG00000073803	18	0	6	2	19	2
ENSMUSG00000073843	0	0	1	0	0	0
ENSMUSG00000073888	0	12	12	0	0	23
ENSMUSG00000073893	0	0	0	0	0	0
ENSMUSG00000073902	0	0	25	1	1	5
ENSMUSG00000073916	0	0	0	0	0	1
ENSMUSG00000073940	101	5682	130	1230	108	2600
ENSMUSG00000073944	0	0	0	0	0	0
ENSMUSG00000073945	0	0	0	0	0	0
ENSMUSG00000073966	0	0	0	0	0	1
ENSMUSG00000073969	0	0	1	0	0	0
ENSMUSG00000073977	0	0	0	0	0	1
ENSMUSG00000073980	0	0	0	0	0	1
ENSMUSG00000074029	0	0	0	0	0	0
ENSMUSG00000074067	0	0	0	0	1	0
ENSMUSG00000074111	0	0	0	0	1	0
ENSMUSG00000074113	0	0	0	1	0	0
ENSMUSG00000074146	1	0	0	0	0	0
ENSMUSG00000074179	0	0	0	0	1	0
ENSMUSG00000074203	4	74	4	152	4	62
ENSMUSG00000074218	21	12	38	26	31	7
ENSMUSG00000074232	0	0	0	0	0	1
ENSMUSG00000074240	0	0	0	0	1	0
ENSMUSG00000074243	44	4	33	82	95	13
ENSMUSG00000074274	2	8	6	50	3	22
ENSMUSG00000074322	0	0	0	0	0	0
ENSMUSG00000074361	36	5	27	117	75	31
ENSMUSG00000074365	0	0	0	0	1	0
ENSMUSG00000074388	16	1	24	4	20	0
ENSMUSG00000074397	0	1	0	0	0	0
ENSMUSG00000074417	5	0	1	9	6	6
ENSMUSG00000074435	0	0	1	0	0	0
ENSMUSG00000074482	3	0	7	45	9	6
ENSMUSG00000074577	1493	84	1335	274	2288	50
ENSMUSG00000074591	0	0	0	1	0	0
ENSMUSG00000074595	1	0	0	0	0	0
ENSMUSG00000074628	0	0	1	0	0	0
ENSMUSG00000074629	10	0	6	29	15	2
ENSMUSG00000074650	0	0	0	0	1	0
ENSMUSG00000074657	12	3	9	12	15	0
ENSMUSG00000074671	37	49	61	110	54	46
ENSMUSG00000074681	0	0	0	0	1	0
ENSMUSG00000074734	1	0	0	0	0	0
ENSMUSG00000074743	33	11	70	86	51	7
ENSMUSG00000074758	1	0	0	0	0	0
ENSMUSG00000074764	0	0	1	0	0	0
ENSMUSG00000074771	0	0	0	0	1	0
ENSMUSG00000074805	115	1	47	8	133	2
ENSMUSG00000074812	0	0	0	1	0	0
ENSMUSG00000074923	209	26	194	176	392	22
ENSMUSG00000074968	0	0	0	1	0	0
ENSMUSG00000074971	3	0	7	5	19	0
ENSMUSG00000074999	0	0	0	1	0	0
ENSMUSG00000075006	0	0	0	0	0	0
ENSMUSG00000075014	1	9	0	13	5	1
ENSMUSG00000075042	0	0	0	0	1	0
ENSMUSG00000075064	0	1	0	0	0	0
ENSMUSG00000075121	0	1	0	0	0	0
ENSMUSG00000075184	5	126	2	606	5	194
ENSMUSG00000075215	0	0	0	1	0	0
ENSMUSG00000075271	37	10	45	47	46	15
ENSMUSG00000075276	1	12	2	6	0	2
ENSMUSG00000075277	1	0	0	0	0	0
ENSMUSG00000075297	0	0	0	9	4	0
ENSMUSG00000075307	1	1	0	7	20	1
ENSMUSG00000075390	0	0	1	0	0	0
ENSMUSG00000075431	0	0	0	0	0	0
ENSMUSG00000075478	0	0	0	0	1	0
ENSMUSG00000075480	0	0	0	1	0	0
ENSMUSG00000075573	1	0	0	0	0	0
ENSMUSG00000075574	0	1	0	0	0	0
ENSMUSG00000075591	0	0	0	1	0	0
ENSMUSG00000075592	18	3	48	63	40	12
ENSMUSG00000075604	0	0	0	0	1	0
ENSMUSG00000075611	1	0	0	0	0	0
ENSMUSG00000076011	0	0	0	0	0	1
ENSMUSG00000076039	0	0	1	0	0	0
ENSMUSG00000076050	0	0	1	0	0	0
ENSMUSG00000076123	0	0	0	1	0	0
ENSMUSG00000076218	0	0	0	1	0	0
ENSMUSG00000076240	0	0	1	0	0	0
ENSMUSG00000076269	0	0	0	0	1	0
ENSMUSG00000076320	0	0	0	1	0	0
ENSMUSG00000076434	2	7	5	45	7	15
ENSMUSG00000076438	1	0	0	0	0	0
ENSMUSG00000076460	0	0	0	1	0	0
ENSMUSG00000076461	0	0	1	0	0	0
ENSMUSG00000076490	115	56	85	119	147	6
ENSMUSG00000076494	0	0	0	0	1	0
ENSMUSG00000076497	0	0	0	0	0	1
ENSMUSG00000076576	0	0	0	0	1	0
ENSMUSG00000076604	0	0	0	1	0	0
ENSMUSG00000076607	0	0	0	0	1	0
ENSMUSG00000076608	0	0	0	0	1	0
ENSMUSG00000076614	0	0	0	0	1	0
ENSMUSG00000076618	1	0	0	0	0	0
ENSMUSG00000076620	0	0	0	1	0	0
ENSMUSG00000076677	0	0	0	0	0	0
ENSMUSG00000076747	1	0	0	0	0	0
ENSMUSG00000076867	0	0	0	1	0	0
ENSMUSG00000076907	0	0	0	1	0	0
ENSMUSG00000077019	0	0	0	0	0	0
ENSMUSG00000077050	0	0	0	1	0	0
ENSMUSG00000077065	0	0	1	0	0	0
ENSMUSG00000077082	0	0	0	0	1	0
ENSMUSG00000077104	0	0	0	0	0	0
ENSMUSG00000077200	0	0	0	0	1	0
ENSMUSG00000077202	4	0	2	2	0	0
ENSMUSG00000077227	0	1	0	0	0	0
ENSMUSG00000077250	1	0	0	0	0	0
ENSMUSG00000077255	0	0	0	0	0	0
ENSMUSG00000077260	0	0	0	0	0	0
ENSMUSG00000077271	1	0	0	0	0	0
ENSMUSG00000077274	0	0	0	0	1	0
ENSMUSG00000077283	0	0	1	0	0	0
ENSMUSG00000077285	1	0	7	24	8	7
ENSMUSG00000077342	0	0	0	0	0	0
ENSMUSG00000077359	0	0	0	0	0	0
ENSMUSG00000077360	0	0	0	1	0	0
ENSMUSG00000077419	0	0	0	0	0	0
ENSMUSG00000077428	0	0	0	0	0	0
ENSMUSG00000077438	0	0	0	0	0	0
ENSMUSG00000077463	0	0	0	0	0	0
ENSMUSG00000077505	0	0	0	0	2	1
ENSMUSG00000077506	15	2	10	100	10	12
ENSMUSG00000077511	0	0	0	0	0	0
ENSMUSG00000077526	1	0	0	0	0	0
ENSMUSG00000077542	0	0	0	1	0	0
ENSMUSG00000077545	1	0	0	0	0	0
ENSMUSG00000077549	0	0	0	0	0	1
ENSMUSG00000077564	1	0	0	0	0	0
ENSMUSG00000077621	1	0	0	0	0	0
ENSMUSG00000077660	0	0	0	0	0	0
