gene_id	ERR031017	ERR031018	ERR031019	ERR031022	ERR031023	ERR031024	ERR031025	ERR031026	ERR031027	ERR031028	ERR031029	ERR031030	ERR031031	ERR031032	ERR031033	ERR031035	ERR031038	ERR031039	ERR031040	ERR031041	ERR031042	ERR031043	ERR031044	ERR299295	ERR299296	ERR299297	ERR299298	ERR299299
ENSG00000101746	0	15	46	94	21	358	4	0	18	56	49	179	37	195	27	39	15	18	26	11	2	23	19	441	25	317	133	74
ENSG00000101773	197	167	420	475	631	523	648	373	341	227	497	278	565	555	695	560	536	293	549	545	373	248	240	319	830	509	399	377
ENSG00000101916	0	0	75	20	6	14	98	77	3	2	9	52	133	51	14	12	26	0	5	0	27	2	0	6	69	0	15	27
ENSG00000101958	0	2	0	0	4	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0
ENSG00000102055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000102243	65	2	63	20	166	22	129	0	25	19	31	8	71	18	17	155	17	15	4	56	2	0	0	80	35	3	24	25
ENSG00000102271	0	4	14	6	11	6	32	9	5	6	5	11	82	7	28	0	6	0	5	37	10	20	0	0	29	3	4	4
ENSG00000102387	0	29	0	18	2	9	44	36	27	26	4	16	32	11	2	3	10	0	9	0	0	0	14	24	17	2	2	14
ENSG00000102452	26	42	70	23	16	21	79	14	17	19	29	94	74	120	24	19	23	11	24	31	46	19	11	38	31	31	71	16
ENSG00000102837	1470	21	14991	113	29668	1457	8218	20	1600	87	9586	179	769	166	527	9444	612	2100	281	3869	14	1595	20	1771	7321	426	861	2266
ENSG00000102854	225	25	90	3	1013	50	71	2	238	0	139	2	23	6	34	305	31	33	5	100	0	40	19	81	177	2	6	47
ENSG00000102924	24	2	27	77	17	10	30	17	12	0	4	8	19	19	15	0	8	108	86	8	4	79	4	24	0	19	6	10
ENSG00000103044	0	56	783	44	368	60	185	70	8	59	175	74	143	51	62	188	126	154	160	181	44	50	31	128	200	35	72	165
ENSG00000103197	853	1754	1906	1101	764	1804	2696	1568	1117	2289	837	1240	2471	1428	1346	1473	1071	900	1456	1804	1118	1279	984	1836	1561	943	1006	1520
ENSG00000103310	0	13	0	0	0	2	0	0	0	7	0	0	0	2	0	8	2	6	0	5	0	1	0	0	2	0	0	0
ENSG00000103375	144	5	0	2	1	0	4	0	87	2	4	0	0	0	0	0	6	2	3	11	0	0	0	6	0	4	3	0
ENSG00000104055	10	7	8	9	16	4	17	2	21	6	6	2	16	9	7	12	15	18	2	18	0	26	0	4	20	2	6	12
ENSG00000104267	0	10	44	375	23	129	47	45	14	3	26	32	46	66	87	37	37	22	32	20	28	2	0	15	128	10	63	34
ENSG00000104412	467	553	621	1026	721	1259	1429	1214	490	829	897	960	1737	1953	1577	570	1080	599	1001	949	1437	1267	1361	738	1119	602	843	991
ENSG00000104413	588	775	2937	2121	1322	3245	1569	2589	1170	1025	1514	1157	2664	6167	2345	1067	1619	1543	1893	2317	4180	2009	2379	1557	1672	1039	1241	3120
ENSG00000104722	272	6	30	2	20	4	5	0	127	2	16	71	68	14	10	24	15	19	20	10	2	106	8	30	6	33	50	39
ENSG00000104755	0	3	1	2	5	27	0	0	0	169	1	44	8	93	4	0	0	22	151	0	30	29	36	15	0	6	65	7
ENSG00000104760	0	0	14	3	0	0	4	9	0	6	0	10	6	56	6	0	36	0	124	0	4	8	0	11	14	24	6	3
ENSG00000104826	4	6	0	0	10	2	2	0	1	2	1	0	4	1	0	1	0	0	0	6	0	0	3	0	1	2	0	0
ENSG00000104888	15	8	11	11	6	15	9	9	19	0	4	15	19	10	4	6	4	7	6	4	0	0	8	8	4	0	4	8
ENSG00000104899	3	28	0	2	11	64	3	6	4	65	0	1	8	46	2	11	5	1	9	0	23	0	6	4	18	27	3	4
ENSG00000104918	0	0	0	0	20	2	8	0	0	0	2	0	6	0	0	0	0	0	0	0	0	0	0	2	2	0	0	1
ENSG00000105048	0	4	0	540	0	5	0	102	0	0	368	4	6	3	37	0	3	0	0	0	141	0	99	2	10	2	0	10
ENSG00000105131	23	12	88	13	105	40	74	25	44	9	94	21	41	14	5	139	14	17	32	34	0	24	0	48	42	3	10	24
ENSG00000105143	0	5	0	1	4	0	4	0	9	0	0	0	0	0	33	7	0	14	6	18	20	6	0	0	7	0	0	2
ENSG00000105229	295	479	603	456	511	321	853	706	488	363	497	495	728	550	703	623	395	656	563	856	334	514	484	493	592	340	347	641
ENSG00000105251	0	4	9	0	0	4	11	0	0	0	2	0	2	0	6	0	3	0	0	0	0	0	2	5	0	0	0	0
ENSG00000105258	1264	1184	508	764	915	575	759	718	807	944	778	548	902	792	1474	954	737	705	1037	1319	1734	1749	1390	554	896	772	383	711
ENSG00000105278	30	10	11	2	12	1	14	0	13	2	9	1	13	2	24	6	4	17	3	27	0	37	0	1	11	0	0	16
ENSG00000105341	604	634	775	442	655	363	787	549	685	468	573	544	845	676	1003	814	438	756	562	966	910	1164	810	444	713	404	348	741
ENSG00000105352	2	2	14	32	3	9	180	80	11	16	4	0	43	12	22	49	12	1	9	11	0	0	7	6	68	10	8	46
ENSG00000105371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000105398	0	11	1	1	0	3	1	0	3	1	1	3	0	0	0	0	0	0	0	0	12	0	0	1	0	1	0	1
ENSG00000105428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000105501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000105550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000105668	282	9	94	7	377	36	68	0	191	24	111	11	88	21	198	274	14	77	14	369	61	226	0	26	58	6	14	121
ENSG00000105784	180	48	98	229	277	206	158	286	149	65	262	165	184	85	117	156	87	65	100	115	125	102	100	90	127	74	79	84
ENSG00000105929	56	13	29	0	32	4	2	2	122	12	28	3	17	0	30	19	6	31	19	47	27	14	0	9	40	5	3	17
ENSG00000105988	4	22	0	7	1	10	19	32	0	8	0	9	2	3	0	0	10	2	28	18	0	13	24	15	3	2	4	8
ENSG00000105989	4	183	179	133	76	749	924	500	84	139	128	104	104	70	73	238	258	35	52	82	146	97	82	42	405	4	62	67
ENSG00000105996	31	70	38	8	29	87	39	12	45	69	39	58	108	31	10	41	10	44	64	53	21	0	53	61	40	73	87	21
ENSG00000106128	3	24	3	60	0	5	6	35	0	0	0	0	5	53	22	3	38	17	2	13	12	23	42	0	10	4	15	27
ENSG00000106178	0	3	43	7	31	17	15	1	2	15	10	14	8	6	13	19	4	7	8	2	21	2	18	26	5	2	8	21
ENSG00000106278	66	11	119	12	82	35	91	0	46	12	34	90	122	175	62	13	9	71	42	34	15	48	2	30	138	8	30	78
ENSG00000106328	0	3	4	0	2	0	0	0	0	4	4	3	10	0	4	8	4	0	8	0	0	0	0	4	10	4	7	2
ENSG00000106351	264	434	832	740	521	231	818	1150	572	357	394	407	910	1116	634	716	436	703	516	905	821	698	945	376	613	198	322	835
ENSG00000106540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000106631	0	0	0	0	0	0	0	6	4	14	2	0	0	0	2	2	2	0	0	1	0	0	0	5	6	2	2	0
ENSG00000106927	0	7	13	2	0	6	0	0	1	0	14	7	1	24	1	7	4	0	4	1	3	36	13	9	3	2	0	6
ENSG00000106976	157	295	240	94	116	234	628	390	173	466	117	275	470	183	72	145	170	88	143	210	55	80	78	216	214	85	152	92
ENSG00000107014	34	1074	104	356	47	75	252	197	27	31	1087	46	175	1473	566	70	847	160	63	430	85	119	610	693	87	17	10	908
ENSG00000107018	6	1303	927	2769	520	28	697	374	61	32	220	15	676	7420	7613	111	9908	3748	482	3624	119	1233	2093	2418	894	16	10	10327
ENSG00000107105	11	95	11	181	17	673	6	105	5	38	12	47	28	63	34	12	43	10	30	22	0	16	164	10	111	151	131	54
ENSG00000107262	1226	580	3065	2003	3751	1179	1773	1390	1684	590	2591	1602	1733	1307	2575	3747	2045	2531	2151	2379	1339	2222	1527	2136	2233	894	1469	2887
ENSG00000107669	205	416	1531	1213	524	781	1447	1158	609	719	850	795	1512	1303	2021	684	921	680	1060	1083	1006	1031	887	879	1666	961	854	1506
ENSG00000107796	24809	31699	34720	23402	26522	15368	86591	23276	39932	25267	51968	31255	78667	15941	33727	48493	19374	35035	20767	35719	18848	31605	8718	16450	36976	7150	20628	23198
ENSG00000107984	42	28	149	39	325	197	373	58	117	67	348	8	97	17	95	158	252	36	66	55	0	266	0	141	145	8	117	85
ENSG00000108244	207	83	1598	132	2313	349	1593	1	320	143	1288	133	378	64	227	564	506	194	174	994	86	778	0	707	1589	30	164	531
ENSG00000108342	6	32	128	339	392	81	549	36	5	15	126	56	133	10	29	299	340	26	30	38	4	353	61	93	359	19	35	339
ENSG00000108417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000108439	357	407	904	508	485	488	696	838	523	477	401	474	841	1088	844	696	647	859	573	802	1456	945	628	449	542	325	538	950
ENSG00000108442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000108516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000108602	20	11	72	3	166	10	20	0	42	7	107	17	20	2	41	125	2	45	21	74	12	46	4	32	27	2	11	38
ENSG00000108684	51	2	30	12	15	93	10	0	58	12	77	24	13	1	4	18	2	4	0	6	5	0	0	11	5	5	19	7
ENSG00000108700	0	1	54	23	50	34	16	2	4	0	33	47	189	238	6	5	4	13	20	9	29	35	16	53	26	12	10	11
ENSG00000108759	6	7	0	0	3	0	0	0	7	0	0	0	1	0	4	0	0	4	4	0	6	0	0	3	0	0	0	2
ENSG00000108788	486	562	1632	1136	854	893	1544	1511	837	514	922	735	1400	1732	1846	1057	817	1276	1075	1546	1759	1161	956	804	1275	506	614	1519
ENSG00000108825	1	0	0	2	0	0	1	0	0	0	0	0	0	3	0	0	0	2	2	4	12	0	0	0	0	0	1	5
ENSG00000108849	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
ENSG00000109061	0	24	0	3	0	4	2	0	0	0	3	0	1	2	0	0	0	0	1	0	1	0	0	6	2	0	0	0
ENSG00000109066	64	117	482	173	134	95	347	248	148	120	101	146	431	483	318	158	189	259	186	409	266	188	236	271	237	63	120	282
ENSG00000109118	945	2748	4163	2354	1666	2973	3314	3528	1317	2511	1872	2301	3627	2913	1752	1935	1789	2271	2688	2842	3339	2322	3093	2731	1984	2278	3238	2671
ENSG00000109193	0	24	0	0	0	2	62	0	7	16	0	0	16	0	10	13	2	0	5	0	0	0	0	4	10	4	3	4
ENSG00000109205	50	14	61	14	19	35	5	0	47	8	13	33	116	37	33	13	18	0	0	13	0	27	0	6	37	2	8	28
ENSG00000109321	54	13	210	1288	2072	313	935	181	61	33	328	71	192	35	141	1364	1006	134	138	127	14	804	241	288	751	76	202	1277
ENSG00000109424	0	5	0	0	0	0	0	0	0	2	0	11	0	0	4	0	4	0	0	0	0	0	0	5	0	1	2	4
ENSG00000109501	631	939	1873	1139	871	716	2228	1087	1376	472	1528	880	2602	1391	1204	1545	840	1392	753	1861	921	1056	940	986	1391	308	708	1353
ENSG00000109705	7	0	35	2	10	30	0	23	49	0	19	13	287	75	9	10	2	10	11	3	0	0	51	57	1	4	11	8
ENSG00000109851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000110025	4	19	23	17	3	26	18	29	15	15	16	14	48	45	15	16	4	9	28	14	13	24	48	14	19	10	30	18
ENSG00000110107	1778	1350	3469	2650	1834	746	3211	3437	2183	1151	2050	1881	3116	2343	4851	2647	2318	3276	2125	4552	2987	3211	3521	1604	2786	1227	1617	4297
ENSG00000110148	103	6	6	0	5	0	10	7	69	0	8	2	23	2	32	8	0	12	6	41	0	79	0	12	16	2	0	13
ENSG00000110680	4	1	41	6	63	28	45	0	10	0	8	4	67	12	38	24	10	35	31	15	0	32	2	20	4	9	9	20
ENSG00000110756	199	313	880	512	405	497	793	507	327	441	419	478	722	643	683	342	426	294	410	571	411	646	432	524	630	292	520	725
ENSG00000110786	3	15	23	34	11	14	18	41	23	35	13	20	68	29	6	4	14	0	4	8	21	17	7	5	28	14	14	22
ENSG00000110848	0	21	180	353	90	272	729	470	61	110	110	274	794	306	142	109	295	15	128	297	88	112	190	249	497	61	70	372
ENSG00000110955	7326	5857	15124	17148	10960	11498	12924	14011	9764	10192	15691	11987	16507	20546	22180	11820	18105	11278	14385	12133	33688	24220	19734	14724	15068	12152	11258	18454
ENSG00000111046	0	2	1	84	1	0	0	2	0	10	46	0	0	0	0	0	0	0	0	0	2	0	14	0	0	0	0	0
ENSG00000111052	124	46	178	274	76	946	288	216	42	207	142	359	371	404	195	160	178	123	108	89	116	151	232	166	211	398	268	182
ENSG00000111245	0	3	0	1243	0	8	27	121	0	0	823	0	0	0	0	0	0	0	0	0	263	0	72	0	0	0	0	0
ENSG00000111344	0	10	16	1	20	2	8	5	6	3	4	3	6	0	0	8	0	4	0	0	11	0	0	14	11	0	6	6
ENSG00000111432	30	25	373	76	393	215	118	0	116	39	254	140	304	106	89	208	60	280	160	300	28	115	15	123	124	17	126	141
ENSG00000111536	0	0	5	0	0	0	0	0	2	0	0	4	2	6	0	4	2	5	0	0	0	0	0	2	6	0	0	0
ENSG00000111639	851	750	1265	2030	1569	1377	1457	1496	1539	966	2069	1454	1838	2427	3354	1806	1868	1647	1931	1830	1924	3954	2660	1433	1600	1060	1131	2185
ENSG00000111644	11	92	48	27	25	86	101	63	15	76	15	51	173	159	38	44	49	37	95	89	12	45	108	36	61	74	37	56
ENSG00000111653	214	415	1127	746	518	883	1136	999	594	530	793	795	1151	1118	1355	850	757	895	788	1021	470	677	786	705	1028	380	531	1237
ENSG00000111700	0	1	2	0	0	44	0	0	3	0	0	145	26	6	26	4	4	0	0	0	0	0	0	2	6	719	155	1
ENSG00000111701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000111713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000111780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000111832	2528	2426	1406	4041	3157	3528	3139	3255	2633	3268	4075	3269	2737	2741	3848	3926	3268	2287	4028	4088	4968	5006	5024	2469	3327	4042	2574	2494
ENSG00000112041	12	51	13	2	14	2	85	20	41	18	11	14	29	8	16	23	4	11	6	28	2	9	0	14	39	5	4	14
ENSG00000112110	1069	1144	1492	1826	1472	1545	1288	1243	1530	1084	2266	1560	1588	1921	3100	1494	1649	1608	1744	1988	2895	2699	1833	1088	1593	1859	1400	1686
ENSG00000112175	42	263	32	272	17	18	1582	936	128	332	82	2	0	2	20	82	536	8	6	9	79	0	72	22	1319	0	10	18
ENSG00000112238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000112280	539	297	2595	93	1182	226	1308	79	485	172	934	749	1727	85	1200	598	306	37	70	1346	27	477	33	253	1506	77	332	766
ENSG00000112299	2	10	35	56	23	19	269	227	14	27	23	67	63	50	55	29	52	0	4	15	32	17	42	7	65	33	63	41
ENSG00000112486	0	0	5	2	0	3	1	1	0	0	0	0	2	2	2	3	2	4	0	0	0	2	0	2	3	0	0	7
ENSG00000112494	0	11	18	13	2	6	10	0	6	0	4	18	22	33	16	0	0	32	31	25	0	29	41	9	8	2	12	4
ENSG00000112715	1486	3653	8642	22512	9213	2916	31193	2916	2223	876	5251	1747	21437	6322	30406	3956	9278	9550	8178	24025	1338	46641	4411	10261	45037	1075	2609	27289
ENSG00000112812	73	12	406	24	208	196	313	0	127	125	273	195	404	16	364	299	39	364	131	438	95	279	0	203	270	8	94	324
ENSG00000112837	28	4	4	4	5	9	1	0	8	0	16	20	103	27	0	5	0	2	11	10	0	2	0	4	0	2	15	2
ENSG00000112984	0	79	24	42	59	74	73	107	18	14	11	8	46	185	31	10	76	60	137	12	261	6	14	13	31	144	15	11
ENSG00000113068	1344	1152	1535	1779	1799	1545	1578	1632	2011	1223	1646	1268	1512	1729	2384	1869	1738	2072	1603	1683	1791	2041	1565	1152	1795	1400	1199	2161
ENSG00000113249	0	33	9	16	1	7	13	21	3	10	6	6	29	10	2	5	12	2	11	3	8	4	7	12	23	12	16	11
ENSG00000113272	229	166	582	424	505	329	532	371	378	325	575	481	527	413	512	668	659	378	441	399	374	495	325	396	455	461	488	649
ENSG00000113389	158	451	2851	1448	738	242	421	606	135	235	986	621	1274	10822	2529	258	3626	1479	331	1202	1212	1782	102	251	527	76	468	3017
ENSG00000113600	0	3	3	4	0	7	2	16	0	0	0	3	0	0	0	0	0	0	0	0	0	0	4	0	4	0	5	0
ENSG00000113763	0	475	10	326	7	2	9	1115	6	16	2	1	63	447	9	18	268	10	13	114	407	16	861	7	4	1	2	202
ENSG00000114248	94	1	57	21	16	16	8	13	137	5	9	3	59	0	25	13	19	11	18	22	169	53	8	39	10	98	22	66
ENSG00000114646	27	31	27	65	27	52	19	95	26	18	20	20	2	67	71	11	46	94	73	31	102	83	96	24	39	64	43	44
ENSG00000114670	29	147	195	255	127	262	244	143	102	93	113	73	270	368	171	107	187	131	138	192	147	79	69	133	215	81	89	261
ENSG00000114744	206	194	823	731	533	698	1009	672	379	438	672	492	1161	869	1007	503	460	395	554	807	607	617	342	454	836	346	388	770
ENSG00000114745	446	1110	2445	1354	869	1179	2509	1860	1090	1060	1307	1348	2439	2029	2520	1866	1249	1244	1367	1961	1786	2095	1318	1606	2139	538	1442	1958
ENSG00000114770	271	832	832	601	462	1683	959	620	469	991	533	1799	2094	2670	480	811	928	415	1131	808	513	898	521	872	949	496	2048	1020
ENSG00000114790	800	2311	1054	3651	935	3409	1474	5103	1508	1512	803	1909	1821	6528	818	928	2357	1226	2735	1648	3310	935	6013	2602	1007	3369	1696	1889
ENSG00000115009	27	1	34	1	45	4	52	38	27	0	49	7	19	2	4	22	6	0	0	15	10	0	12	10	28	4	6	19
ENSG00000115112	964	60	3151	262	695	128	772	12	1598	140	317	245	750	242	1564	1640	223	583	581	830	75	1336	47	950	1976	267	1034	1782
ENSG00000115183	170	684	1683	899	586	1229	2326	1397	405	894	944	1029	1474	1652	901	800	857	686	1149	969	1349	672	787	843	1132	476	890	1022
ENSG00000115263	9	9	13	8	10	0	0	16	36	28	1	51	61	21	4	0	2	0	15	0	0	26	138	18	4	310	61	20
ENSG00000115297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000115386	0	0	0	0	4	0	6	0	0	0	0	0	0	0	11	30	0	0	0	0	0	0	0	2	0	0	0	2
ENSG00000115507	0	546	203	341	25	90	131	635	22	42	152	252	246	915	195	115	631	320	117	245	207	164	507	303	39	92	50	353
ENSG00000115541	640	389	1015	1864	1343	1242	593	1249	1345	1171	1483	1242	1221	1422	2077	1330	1365	1387	1737	1348	3667	1769	2189	803	1057	1470	1093	1834
ENSG00000115590	15	12	34	97	20	42	251	67	3	5	12	16	43	13	77	185	100	10	18	31	4	54	1	54	196	13	48	94
ENSG00000115596	74	7	19	10	62	2	55	8	76	15	70	6	23	0	4	43	4	10	10	38	5	0	9	19	26	2	4	2
ENSG00000115602	0	9	90	301	23	30	390	111	2	24	37	40	165	48	64	89	209	29	40	46	17	145	192	65	418	7	39	206
ENSG00000115604	3	18	131	161	17	60	296	163	28	85	106	104	245	118	124	95	129	19	81	44	0	85	67	96	338	33	96	151
ENSG00000115677	8392	9073	27870	13644	8550	8999	22575	24384	11442	5998	8518	10652	20251	24763	25993	10961	12778	17703	12098	19199	8003	13553	13629	11366	17697	5614	8817	25453
ENSG00000115705	0	54	10	84	0	49	12	23	24	213	10	14	30	151	10	4	32	2	58	19	13	17	39	13	7	30	60	54
ENSG00000115844	0	13	0	25	9	6	10	76	0	26	0	18	1	59	0	0	11	8	34	0	17	0	17	20	2	33	20	41
ENSG00000115993	416	598	2078	1507	900	1341	2217	1529	856	824	1344	1389	1832	1804	2045	1023	1151	1130	1409	1373	1805	1280	1187	1103	1685	983	1093	2003
ENSG00000115998	161	276	525	337	342	396	418	239	310	343	405	500	358	430	476	429	327	287	452	378	400	491	372	353	398	281	280	495
ENSG00000116031	62	38	465	13	184	65	169	45	52	2	76	39	173	55	317	267	37	279	56	314	12	64	2	158	107	5	45	166
ENSG00000116032	0	6	2	0	0	1	21	2	0	0	0	1	1	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000116183	4	8	11	15	2	7	7	10	20	18	9	12	13	0	41	2	7	7	0	5	0	32	0	0	81	26	18	29
ENSG00000116218	0	0	0	0	2	0	0	0	0	0	22	0	0	0	2	0	2	1	3	0	0	9	0	0	0	0	0	0
ENSG00000116337	322	518	921	588	391	294	1312	570	489	460	518	593	1287	740	513	796	512	253	661	700	458	411	390	729	638	169	378	566
ENSG00000116745	6	21	28	9	13	4	66	12	9	11	3	0	84	8	159	6	2	32	11	20	0	46	0	18	44	6	1	25
ENSG00000116748	13	10	100	64	7	48	101	2	49	8	41	38	108	34	3	17	44	0	5	13	20	39	23	66	40	6	55	74
ENSG00000116863	194	236	452	322	405	221	462	379	419	314	396	291	386	247	503	553	306	415	381	571	233	336	303	287	379	169	235	382
ENSG00000116874	55	166	618	504	274	372	498	226	207	161	389	525	461	768	1047	355	795	399	621	403	676	901	462	455	608	587	640	997
ENSG00000116882	0	6	0	0	0	6	0	0	0	2	4	6	0	7	3	0	4	1	0	0	1	5	0	2	0	0	1	0
ENSG00000116981	49	46	28	68	24	37	64	25	23	118	52	53	98	44	12	74	24	10	37	59	9	23	30	80	53	49	33	21
ENSG00000117148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000117154	173	632	60	268	61	115	144	642	203	18	46	36	167	517	67	63	119	31	21	23	14	132	2078	26	105	48	21	106
ENSG00000117215	0	4	74	0	35	56	61	58	18	8	47	70	77	15	0	88	13	0	7	9	9	6	34	31	18	2	66	35
ENSG00000117322	3	2	28	0	4	9	31	16	33	0	9	8	110	8	0	22	12	1	2	0	0	11	0	1	23	8	9	7
ENSG00000117480	1958	6023	2120	2505	1281	2467	2563	3681	1996	2827	1433	1801	2542	3401	3519	1553	2707	2564	3518	4656	3495	4785	4278	1763	2424	2336	1646	3156
ENSG00000117501	0	24	2	14	7	14	6	0	2	16	4	6	0	2	2	10	13	2	2	0	339	1	6	0	15	2	7	0
ENSG00000117560	0	2	26	6	0	16	34	0	8	12	15	82	46	18	12	4	5	2	7	18	10	0	0	16	7	2	4	18
ENSG00000117691	2700	2898	1599	3560	2924	1459	1863	2170	2706	2050	2677	2049	1669	1436	2733	2990	2104	2812	2602	2549	2370	3680	3305	2102	2639	2493	1249	2209
ENSG00000117707	1	6	175	42	38	90	124	6	27	46	45	52	119	35	108	37	25	30	42	44	0	113	2	48	65	57	73	79
ENSG00000117983	1	2	37	5	0	1	41	2	0	0	4	1	32	4	0	37	6	0	2	6	0	0	0	5	9	2	1	27
ENSG00000118245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000118271	0	20	4	14	11	2	13	24	8	0	3	4	9	64	14	4	34	27	24	13	42	57	4	2	26	136	6	12
ENSG00000118407	201	67	73	349	96	66	229	154	118	123	287	239	201	70	93	209	110	55	90	139	77	139	94	88	180	76	194	95
ENSG00000118434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000118579	606	847	1999	1120	1420	1559	1925	1369	1049	980	1540	1328	2067	1659	1569	1332	1331	884	1175	1302	896	1383	908	1255	1587	1080	1241	2099
ENSG00000118620	245	483	432	562	401	462	640	604	350	443	671	510	485	397	659	419	621	287	475	567	347	605	430	523	709	456	416	639
ENSG00000118903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000118946	240	174	407	476	1347	1272	275	124	208	306	1090	1157	419	206	147	732	244	256	397	486	266	296	113	418	152	149	186	241
ENSG00000118976	0	5	2	7	0	0	5	0	0	5	0	0	0	2	0	0	0	0	0	0	0	0	0	0	5	1	4	0
ENSG00000118990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000119280	1121	985	2178	968	1276	1248	2329	1441	1631	1088	1661	1444	2248	1791	1634	1578	789	1781	1235	1822	1784	1557	960	1006	1051	735	1132	1582
ENSG00000119508	45	64	2583	1232	2433	2417	1816	115	169	248	1142	836	5409	1792	369	1453	2850	434	1100	1247	79	1686	459	4148	1512	51	718	2520
ENSG00000119541	437	356	1780	1032	933	717	1614	1167	751	602	1091	802	1759	1488	1867	778	888	966	1019	1277	1733	1378	889	768	1327	768	698	2303
ENSG00000119547	12	64	42	30	77	692	27	110	12	286	33	80	87	531	40	72	23	192	367	38	29	26	195	319	89	3045	357	23
ENSG00000119608	0	4	12	20	0	12	55	46	5	13	0	20	57	49	7	0	7	0	11	6	10	0	10	7	33	2	12	1
ENSG00000119630	1079	453	329	196	353	99	646	233	1238	366	331	390	86	52	168	531	212	134	120	204	45	423	115	198	631	78	133	147
ENSG00000119661	242	366	730	870	522	778	772	622	477	420	567	532	616	920	970	681	704	541	725	664	831	982	481	588	878	537	466	885
ENSG00000119686	17	109	247	166	83	39	150	128	79	56	212	174	357	98	179	105	185	82	65	171	289	215	65	64	114	65	80	341
ENSG00000119913	0	6	32	0	0	0	2	0	2	5	4	25	3	5	2	30	22	0	9	2	8	43	10	2	6	0	21	32
ENSG00000119919	16	0	2	5	2	26	0	3	0	28	0	62	16	131	0	0	0	28	81	0	84	0	2	48	0	28	25	0
ENSG00000119965	48	239	213	374	165	308	326	350	130	293	206	326	374	484	399	221	308	154	343	262	256	320	403	278	371	187	316	329
ENSG00000120057	141	2	10	8	24	2	10	0	134	0	30	36	26	1	25	14	0	0	0	33	6	25	3	0	16	18	14	20
ENSG00000120210	2	102	3	18	0	1	20	0	0	6	3	1	3	16	3	7	14	0	7	14	0	0	40	38	9	5	7	1
ENSG00000120211	0	4	0	2	0	0	4	0	0	0	0	0	4	22	0	0	0	0	1	7	0	0	0	5	0	0	1	0
ENSG00000120235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000120242	0	4	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
ENSG00000120251	13	9	56	28	11	18	123	20	25	37	28	7	103	42	19	27	18	0	11	23	10	19	0	8	12	2	11	13
ENSG00000120322	0	1	5	0	5	49	30	34	0	15	2	16	20	1	2	12	3	9	4	3	50	8	7	4	11	0	2	9
ENSG00000120332	0	20	2	7	2	59	4	45	6	2	0	9	196	94	7	4	5	5	60	21	0	8	2	4	6	10	5	20
ENSG00000120337	0	5	4	30	0	7	34	8	0	7	2	2	71	92	0	1	0	6	12	13	10	15	6	29	9	4	2	8
