gene_id	ERR5671402	ERR5671403	ERR5671404	ERR5671405	ERR5671406	ERR5671407	ERR5671408	ERR5671409	ERR5671410
ENSMUSG00000020264	1	8	0	0	0	12	0	0	6
ENSMUSG00000020270	0	0	0	0	0	0	0	0	0
ENSMUSG00000020286	0	0	0	1	0	0	0	0	0
ENSMUSG00000020295	0	0	0	0	0	0	0	0	0
ENSMUSG00000020297	8	12	2	2	0	7	0	5	0
ENSMUSG00000020299	0	0	2	0	0	0	0	0	0
ENSMUSG00000020310	0	0	2	0	0	0	0	2	2
ENSMUSG00000020317	2	0	0	0	0	0	0	0	0
ENSMUSG00000020323	4	4	0	8	0	2	0	8	0
ENSMUSG00000020328	2607	2786	2091	2910	2858	2745	2657	2410	2499
ENSMUSG00000020332	0	0	0	0	0	2	0	0	0
ENSMUSG00000020334	450	102	1011	339	66	59	470	328	1034
ENSMUSG00000020340	31	23	12	22	9	4	45	12	40
ENSMUSG00000020376	1208	1229	1443	1279	1148	946	977	965	1104
ENSMUSG00000020383	0	0	0	0	0	0	0	0	0
ENSMUSG00000020395	0	0	0	0	0	0	0	0	0
ENSMUSG00000020401	0	0	0	0	0	0	0	0	0
ENSMUSG00000020405	0	0	0	0	0	0	0	0	0
ENSMUSG00000020428	0	0	0	0	0	0	0	0	0
ENSMUSG00000020429	0	0	0	0	0	0	0	0	0
ENSMUSG00000020436	0	0	0	0	0	0	0	0	0
ENSMUSG00000020454	2353	2279	2173	2403	2262	1743	2379	2338	2718
ENSMUSG00000020475	105	442	19	69	165	238	181	177	24
ENSMUSG00000020481	0	0	0	0	0	0	0	0	0
ENSMUSG00000020490	0	0	0	0	0	0	0	0	0
ENSMUSG00000020524	0	11	0	8	6	8	2	0	0
ENSMUSG00000020545	0	0	0	0	0	0	0	0	0
ENSMUSG00000020562	0	0	0	0	0	1	0	0	0
ENSMUSG00000020581	0	0	0	0	0	0	0	0	0
ENSMUSG00000020583	56	78	37	43	56	39	40	41	29
ENSMUSG00000020591	0	0	0	0	0	0	0	0	0
ENSMUSG00000020600	0	0	0	0	0	0	0	0	0
ENSMUSG00000020622	0	0	0	0	0	0	0	0	0
ENSMUSG00000020624	0	0	2	0	0	0	0	0	0
ENSMUSG00000020636	0	0	0	0	0	0	0	0	0
ENSMUSG00000020641	0	5	9	3	0	4	12	0	13
ENSMUSG00000020647	586	680	796	682	651	862	602	567	591
ENSMUSG00000020651	0	0	0	0	0	0	0	0	0
ENSMUSG00000020671	7010	7253	7736	6650	7220	6239	7607	6640	9141
ENSMUSG00000020673	0	0	0	0	0	0	0	0	0
ENSMUSG00000020686	0	0	0	0	0	0	0	0	0
ENSMUSG00000020690	0	0	0	0	0	0	0	0	0
ENSMUSG00000020702	0	0	0	0	0	0	0	0	0
ENSMUSG00000020704	0	0	0	0	0	0	0	0	0
ENSMUSG00000020713	0	0	0	0	0	0	0	0	0
ENSMUSG00000020722	2	124	35	2	10	11	197	207	173
ENSMUSG00000020732	2	20	13	6	8	2	0	2	6
ENSMUSG00000020734	0	0	0	0	0	0	0	0	0
ENSMUSG00000020783	1547	1770	1676	1613	1621	1711	1890	1725	1806
ENSMUSG00000020787	4	0	0	0	0	0	4	2	0
ENSMUSG00000020793	0	3	11	0	9	2	2	7	0
ENSMUSG00000020805	5	36	0	12	21	29	14	11	6
ENSMUSG00000020811	0	0	0	0	0	0	1	0	0
ENSMUSG00000020821	15517	12327	14724	14370	14695	10177	12754	12509	11931
ENSMUSG00000020826	7	80	4	10	5	29	34	52	0
ENSMUSG00000020848	4	22	3	0	4	7	3	10	0
ENSMUSG00000020867	0	2	8	0	2	6	0	10	0
ENSMUSG00000020869	25360	24877	19498	23326	24845	15038	29243	25009	22102
ENSMUSG00000020875	12	15	11	3	0	11	13	25	10
ENSMUSG00000020887	0	0	0	2	0	0	0	0	0
ENSMUSG00000020898	2503	2103	1867	2201	2077	1339	2313	2205	2450
ENSMUSG00000020901	834	218	790	694	324	225	397	357	915
ENSMUSG00000020907	0	0	0	0	0	0	0	0	0
ENSMUSG00000020908	86	1339	220	3	125	195	2079	3268	1413
ENSMUSG00000020912	0	0	0	0	0	0	0	0	0
ENSMUSG00000020916	0	0	0	2	0	0	0	0	0
ENSMUSG00000020928	0	0	0	0	0	0	0	0	0
ENSMUSG00000020936	7545	7362	6717	7791	7575	5506	7874	7332	7759
ENSMUSG00000020945	0	0	0	0	0	0	0	0	0
ENSMUSG00000020952	1590	1974	1650	2927	2102	3678	1803	1889	2186
ENSMUSG00000021032	0	3	0	0	12	7	0	13	0
ENSMUSG00000021056	0	0	0	0	0	0	0	0	0
ENSMUSG00000021057	0	0	4	0	3	8	0	0	6
ENSMUSG00000021061	0	14	2	2	4	2	17	30	10
ENSMUSG00000021078	0	0	0	0	0	0	0	0	0
ENSMUSG00000021091	560	5416	1272	647	37	248	1168	140	18
ENSMUSG00000021095	35	26	12	12	13	18	11	26	59
ENSMUSG00000021099	0	0	0	0	0	0	0	0	0
ENSMUSG00000021101	0	0	0	0	0	0	0	0	0
ENSMUSG00000021118	4	4	13	7	4	0	6	0	77
ENSMUSG00000021135	0	0	0	0	0	0	0	0	0
ENSMUSG00000021139	44	44	52	61	43	75	28	20	50
ENSMUSG00000021148	0	0	0	0	0	0	0	0	0
ENSMUSG00000021182	11	36	3	18	24	11	71	67	79
ENSMUSG00000021189	805	680	1131	1072	766	1251	659	710	1118
ENSMUSG00000021207	0	0	0	0	0	0	0	0	0
ENSMUSG00000021210	0	0	0	0	0	0	0	0	0
ENSMUSG00000021211	7	0	6	2	1	6	13	0	12
ENSMUSG00000021214	64	98	237	52	21	50	158	111	1423
ENSMUSG00000021239	0	0	0	0	0	0	0	0	0
ENSMUSG00000021250	380	938	262	261	360	421	383	537	187
ENSMUSG00000021301	0	4	4	4	0	2	10	21	20
ENSMUSG00000021313	6	3	8	13	2	7	0	2	9
ENSMUSG00000021318	2063	2135	1834	2588	1970	2246	2066	1962	2506
ENSMUSG00000021319	0	12	6	14	9	18	20	20	16
ENSMUSG00000021336	0	0	0	0	0	0	0	0	0
ENSMUSG00000021337	0	0	0	0	0	0	0	0	0
ENSMUSG00000021346	0	0	0	0	0	0	0	0	0
ENSMUSG00000021347	0	0	0	0	0	0	0	0	0
ENSMUSG00000021348	0	2	8	0	0	0	11	1	0
ENSMUSG00000021362	0	0	0	0	0	0	0	0	0
ENSMUSG00000021363	0	0	0	0	0	0	0	0	0
ENSMUSG00000021375	1725	1629	1588	1781	1531	1768	1315	1522	1562
ENSMUSG00000021376	286	220	249	209	250	243	247	244	270
ENSMUSG00000021381	0	0	0	0	0	2	0	0	0
ENSMUSG00000021404	7	0	60	29	7	0	12	8	156
ENSMUSG00000021411	1298	978	1186	1412	1061	841	1077	934	1146
ENSMUSG00000021415	0	0	0	0	0	0	0	0	0
ENSMUSG00000021439	0	0	0	0	0	0	0	0	0
ENSMUSG00000021440	0	0	0	0	0	0	0	0	0
ENSMUSG00000021441	0	0	0	0	0	0	0	0	0
ENSMUSG00000021456	0	0	0	0	0	0	0	0	0
ENSMUSG00000021481	1105	1233	1005	1155	1018	789	1082	1013	927
ENSMUSG00000021488	5541	5593	6236	7717	5884	7195	5624	6223	8170
ENSMUSG00000021490	0	0	0	0	0	0	0	0	0
ENSMUSG00000021492	0	0	0	0	0	1	0	0	0
ENSMUSG00000021493	8034	7466	4986	7599	7310	5278	8494	8262	7203
ENSMUSG00000021495	1154	935	864	1251	1135	1083	737	844	1033
ENSMUSG00000021538	0	0	0	0	0	0	0	0	0
ENSMUSG00000021545	0	0	0	0	0	0	0	0	0
ENSMUSG00000021565	0	0	4	2	4	0	0	7	10
ENSMUSG00000021566	0	0	0	0	0	0	0	0	0
ENSMUSG00000021587	8	13	47	7	3	18	15	6	92
ENSMUSG00000021604	0	0	0	0	0	0	0	0	0
ENSMUSG00000021612	0	0	0	0	0	1	0	0	0
ENSMUSG00000021631	2	0	0	0	0	0	0	0	0
ENSMUSG00000021636	0	5	2	4	0	8	20	31	11
ENSMUSG00000021640	0	0	12	0	0	0	0	0	5
ENSMUSG00000021679	0	0	0	0	0	0	0	0	0
ENSMUSG00000021685	0	0	0	0	0	0	0	0	0
ENSMUSG00000021711	2017	2200	2035	2586	2160	2298	2141	2181	2455
ENSMUSG00000021718	0	0	0	0	0	0	0	0	0
ENSMUSG00000021719	7	2	27	2	1	13	15	13	48
ENSMUSG00000021721	0	0	0	0	0	0	0	2	0
ENSMUSG00000021730	7	0	12	11	13	7	24	12	85
ENSMUSG00000021741	0	0	0	0	0	0	0	0	1
ENSMUSG00000021743	0	0	0	0	0	0	0	0	0
ENSMUSG00000021749	0	0	0	0	0	0	0	0	0
ENSMUSG00000021768	1	10	0	0	0	8	14	33	28
ENSMUSG00000021789	0	0	0	0	0	0	0	0	0
ENSMUSG00000021795	0	0	0	0	0	0	0	0	0
ENSMUSG00000021797	0	0	0	0	0	0	0	0	0
ENSMUSG00000021799	0	86	27	0	18	32	0	0	0
ENSMUSG00000021804	0	0	0	0	0	0	0	0	0
ENSMUSG00000021810	2718	2780	2338	2701	2848	1841	2957	2646	3076
ENSMUSG00000021850	0	0	0	0	0	0	0	0	0
ENSMUSG00000021871	0	0	0	0	0	0	0	0	0
ENSMUSG00000021872	102	83	55	136	121	147	47	79	3
ENSMUSG00000021874	0	0	0	0	0	0	0	0	0
ENSMUSG00000021880	0	0	0	0	0	0	0	0	0
ENSMUSG00000021907	0	0	0	0	0	0	0	0	0
ENSMUSG00000021908	0	361	339	1	195	120	1	0	1
ENSMUSG00000021919	0	1	0	0	0	0	0	0	0
ENSMUSG00000021933	0	0	0	0	0	0	0	2	0
ENSMUSG00000021940	0	2	0	0	0	0	0	0	0
ENSMUSG00000021943	12	181	2	1	11	12	12	13	9
ENSMUSG00000021950	674	14204	3201	844	1911	5305	995	666	889
ENSMUSG00000021961	0	0	0	0	0	0	0	0	0
ENSMUSG00000021966	0	0	0	0	0	0	0	0	0
ENSMUSG00000021977	0	0	0	0	0	0	0	0	0
ENSMUSG00000021997	0	0	0	0	0	0	0	0	0
ENSMUSG00000021999	0	0	0	0	0	0	0	0	0
ENSMUSG00000022002	0	0	0	0	0	0	0	0	0
ENSMUSG00000022015	121	380	29	86	107	365	68	112	13
ENSMUSG00000022025	0	0	0	0	0	0	0	0	0
ENSMUSG00000022026	0	0	0	0	0	0	0	0	0
ENSMUSG00000022032	12	102	4	22	4	52	18	9	2
ENSMUSG00000022039	0	0	0	0	0	0	0	0	0
ENSMUSG00000022056	0	0	0	0	0	0	0	0	0
ENSMUSG00000022061	0	0	0	0	0	2	0	0	0
ENSMUSG00000022066	0	0	0	0	0	0	0	0	0
ENSMUSG00000022076	25	0	37	27	18	8	10	6	55
ENSMUSG00000022085	0	0	0	0	0	0	0	0	0
ENSMUSG00000022097	0	0	0	0	0	0	0	0	0
ENSMUSG00000022101	0	0	0	0	0	2	0	0	0
ENSMUSG00000022112	2	0	0	0	0	0	0	0	2
ENSMUSG00000022122	29	92	6	9	9	26	85	61	61
ENSMUSG00000022123	14	12	7	24	30	86	17	26	3
ENSMUSG00000022126	16	44	1	9	18	0	2	13	2
ENSMUSG00000022132	2	0	0	0	0	0	0	0	0
ENSMUSG00000022149	0	0	0	0	0	0	0	0	0
ENSMUSG00000022155	0	0	0	0	0	0	0	0	0
ENSMUSG00000022186	7802	7800	7922	8481	8473	6693	8488	6882	7935
ENSMUSG00000022187	0	0	0	0	0	0	0	0	0
ENSMUSG00000022191	2000	2068	1680	2137	1959	1799	2471	2084	2382
ENSMUSG00000022212	0	0	0	0	0	0	0	0	0
ENSMUSG00000022214	1061	1197	1007	1224	896	917	1073	852	680
ENSMUSG00000022225	6	0	7	0	0	4	6	0	0
ENSMUSG00000022226	0	0	0	0	0	0	0	0	0
ENSMUSG00000022227	0	0	0	0	0	0	0	0	0
ENSMUSG00000022229	0	0	0	2	0	0	0	0	0
ENSMUSG00000022234	25928	19878	20564	23076	21903	14156	25463	21584	28622
ENSMUSG00000022243	2	0	0	0	0	2	0	0	0
ENSMUSG00000022245	0	0	0	0	0	0	0	0	0
ENSMUSG00000022262	0	0	0	0	0	0	0	0	0
ENSMUSG00000022285	19000	17087	16350	18331	15181	12787	17792	14927	21160
ENSMUSG00000022288	0	0	0	0	0	0	0	0	0
ENSMUSG00000022303	0	0	0	0	0	0	0	0	0
ENSMUSG00000022311	2	0	15	20	0	0	24	22	58
ENSMUSG00000022315	0	0	0	0	0	0	0	0	0
ENSMUSG00000022325	1894	1242	936	2275	1279	974	2690	2205	2949
ENSMUSG00000022329	587	697	958	1013	756	1277	890	820	1606
ENSMUSG00000022340	32	7	60	8	14	14	6	0	35
ENSMUSG00000022342	0	0	0	0	0	0	0	0	0
ENSMUSG00000022347	0	0	0	0	0	0	0	0	0
ENSMUSG00000022350	9020	9185	10270	8918	8265	7565	8657	3856	8668
ENSMUSG00000022371	827	5616	177	990	1874	4219	700	1727	36
ENSMUSG00000022372	0	0	0	2	10	8	3	7	5
ENSMUSG00000022375	0	0	0	0	0	0	0	0	0
ENSMUSG00000022382	0	0	0	0	0	0	0	0	1
ENSMUSG00000022388	0	0	0	0	0	0	0	0	0
ENSMUSG00000022394	1349	1151	1139	1178	1157	760	1377	1167	1652
ENSMUSG00000022429	0	0	0	0	0	0	0	0	0
ENSMUSG00000022435	0	0	0	0	0	0	0	0	0
ENSMUSG00000022455	0	0	0	0	0	2	0	0	0
ENSMUSG00000022484	1078	1135	913	1216	1271	837	1116	1080	896
ENSMUSG00000022491	0	0	0	0	0	0	0	0	0
ENSMUSG00000022494	0	0	0	0	0	0	0	0	0
ENSMUSG00000022496	0	0	0	0	0	0	0	0	0
ENSMUSG00000022501	0	0	0	0	0	0	0	0	0
ENSMUSG00000022504	0	0	1	0	0	0	0	0	0
ENSMUSG00000022510	4	47	0	6	2	9	39	46	5
ENSMUSG00000022526	1421	1713	1027	1422	1548	1206	1451	1491	1332
ENSMUSG00000022534	0	0	0	0	0	0	0	0	0
ENSMUSG00000022579	0	0	0	0	0	0	0	0	0
ENSMUSG00000022583	21	16	19	26	39	0	8	0	14
ENSMUSG00000022589	0	0	0	0	0	0	0	0	0
ENSMUSG00000022591	0	0	2	0	0	0	0	0	0
ENSMUSG00000022595	0	0	0	0	0	0	0	0	0
ENSMUSG00000022598	12	6	0	2	0	0	0	0	0
ENSMUSG00000022622	0	0	0	0	0	0	0	0	0
ENSMUSG00000022639	719	1129	878	1134	765	1574	673	711	1087
ENSMUSG00000022650	0	0	0	0	0	0	0	0	0
ENSMUSG00000022651	0	0	0	0	0	0	0	0	0
ENSMUSG00000022659	0	0	0	0	0	0	0	0	0
ENSMUSG00000022661	55	58	37	52	1162	46	87	685	74
ENSMUSG00000022683	0	0	0	0	0	0	0	0	0
ENSMUSG00000022696	0	0	0	0	0	0	0	0	0
ENSMUSG00000022705	0	0	0	0	0	0	0	0	0
ENSMUSG00000022715	0	0	0	0	0	0	0	0	0
ENSMUSG00000022738	0	0	0	0	0	0	0	0	0
ENSMUSG00000022753	0	0	0	0	0	0	0	0	0
ENSMUSG00000022755	0	0	0	0	0	2	0	0	0
ENSMUSG00000022783	0	0	0	0	0	0	0	0	0
ENSMUSG00000022790	93	13	219	89	56	18	131	97	646
ENSMUSG00000022798	0	0	0	0	0	0	0	0	0
ENSMUSG00000022809	0	0	0	0	0	2	0	0	0
ENSMUSG00000022829	0	0	0	0	0	0	2	0	0
ENSMUSG00000022831	8	21	31	3	12	9	0	3	10
ENSMUSG00000022832	0	0	0	0	0	0	0	0	0
ENSMUSG00000022838	19	35	17	29	14	16	18	7	8
ENSMUSG00000022849	643	558	455	545	459	425	477	337	632
ENSMUSG00000022857	0	0	0	0	0	0	0	0	0
ENSMUSG00000022868	0	0	0	0	2	0	0	0	0
ENSMUSG00000022875	11	20	11	10	14	37	18	31	0
ENSMUSG00000022876	0	0	2	0	0	0	0	0	0
ENSMUSG00000022877	0	0	0	0	0	0	0	0	0
ENSMUSG00000022878	0	9	150	7	0	38	0	0	2
ENSMUSG00000022900	3	0	15	4	0	0	4	9	5
ENSMUSG00000022901	0	0	0	0	0	0	0	0	0
ENSMUSG00000022902	0	0	0	0	0	0	0	0	0
ENSMUSG00000022931	0	0	0	0	0	0	0	0	0
ENSMUSG00000022938	0	0	0	0	0	0	1	0	0
ENSMUSG00000022956	6998	6422	5817	6641	6153	4208	7726	6368	5928
ENSMUSG00000022991	0	0	0	0	0	0	0	0	0
ENSMUSG00000022997	2	0	0	0	0	0	0	0	0
ENSMUSG00000023020	1367	1324	1240	1586	1279	1212	1169	1179	1187
ENSMUSG00000023041	0	0	0	0	0	0	0	0	0
ENSMUSG00000023043	4	0	3	4	0	0	8	2	96
ENSMUSG00000023057	0	0	0	0	0	0	0	0	0
ENSMUSG00000023070	0	0	0	0	2	0	0	0	0
ENSMUSG00000023073	0	0	0	0	0	0	0	0	0
ENSMUSG00000023078	0	0	0	0	0	1	0	0	0
ENSMUSG00000023083	0	0	0	0	0	0	0	0	0
ENSMUSG00000023092	1338	1492	1083	1859	2603	1099	1945	1700	904
ENSMUSG00000023093	0	0	0	0	0	0	0	0	0
ENSMUSG00000023120	0	0	0	0	0	0	0	0	0
ENSMUSG00000023122	0	0	0	0	0	0	0	0	0
ENSMUSG00000023132	0	0	0	0	0	0	0	0	0
ENSMUSG00000023159	0	0	0	0	0	0	2	0	0
ENSMUSG00000023165	0	0	0	0	0	0	0	0	0
ENSMUSG00000023176	0	0	0	0	0	0	0	0	0
ENSMUSG00000023185	0	0	0	0	0	0	0	0	0
ENSMUSG00000023192	2	0	0	0	0	0	0	0	0
ENSMUSG00000023210	0	0	0	0	0	0	0	0	0
ENSMUSG00000023224	726	3673	271	570	674	1762	379	1177	120
ENSMUSG00000023236	10	0	6	1	0	4	4	15	6
ENSMUSG00000023249	6529	7658	6830	7411	7702	6644	5066	7085	5098
ENSMUSG00000023257	0	0	2	0	0	0	0	0	0
ENSMUSG00000023263	0	0	0	0	0	0	0	0	0
ENSMUSG00000023274	0	0	0	0	0	0	0	0	0
ENSMUSG00000023279	0	0	0	0	0	0	0	2	0
ENSMUSG00000023289	0	0	0	0	0	0	0	0	0
ENSMUSG00000023349	28	99	5	31	41	12	20	15	3
ENSMUSG00000023350	0	0	0	0	0	0	0	0	0
ENSMUSG00000023387	0	0	0	0	0	0	0	0	0
ENSMUSG00000023433	0	0	0	0	0	0	0	0	0
ENSMUSG00000023443	0	0	0	2	0	0	0	0	0
ENSMUSG00000023467	0	6	14	8	9	7	4	6	0
ENSMUSG00000023802	0	0	0	0	0	0	0	0	0
ENSMUSG00000023828	0	0	0	1	0	3	0	0	15
ENSMUSG00000023902	0	3	0	10	0	0	0	2	0
ENSMUSG00000023906	0	0	0	0	0	0	0	0	0
ENSMUSG00000023911	3	15	21	20	12	20	2	16	0
ENSMUSG00000023921	1036	1347	1597	1608	1258	1530	1241	1322	1131
ENSMUSG00000023926	0	0	0	0	0	0	0	0	0
ENSMUSG00000023943	0	0	0	0	0	0	0	0	0
ENSMUSG00000023949	0	0	0	0	0	0	0	0	0
ENSMUSG00000023964	2	0	0	0	0	0	0	0	0
ENSMUSG00000023978	0	0	0	0	0	0	0	0	0
ENSMUSG00000023979	4	1	3	0	34	4	2	5	20
ENSMUSG00000023987	0	0	0	0	0	0	0	0	0
ENSMUSG00000023995	0	0	0	0	0	0	0	0	0
ENSMUSG00000024002	1620	1611	1214	2000	1696	1177	1576	1541	1592
ENSMUSG00000024011	1	42	16	18	8	61	10	10	0
ENSMUSG00000024013	2	0	0	0	0	0	0	0	0
ENSMUSG00000024028	0	0	0	0	0	0	0	0	0
ENSMUSG00000024029	0	0	0	0	0	0	0	0	0
ENSMUSG00000024032	0	0	0	0	0	0	0	0	0
ENSMUSG00000024034	0	0	0	0	0	0	0	0	0
ENSMUSG00000024041	0	2	0	0	0	0	0	0	0
ENSMUSG00000024064	14	17	10	0	0	12	29	25	12
ENSMUSG00000024065	350	467	285	533	434	284	453	403	262
ENSMUSG00000024084	420	322	109	162	370	133	314	243	431
ENSMUSG00000024088	0	0	0	0	0	0	0	0	0
ENSMUSG00000024105	0	0	0	0	0	0	0	0	0
ENSMUSG00000024109	4	0	0	8	9	13	8	8	23
ENSMUSG00000024112	8	12	10	0	2	2	12	19	7
ENSMUSG00000024114	2	0	5	16	0	8	0	0	0
ENSMUSG00000024116	0	0	0	0	0	0	0	0	0
ENSMUSG00000024124	0	0	0	0	0	0	0	0	0
ENSMUSG00000024125	0	0	0	0	0	0	0	0	0
ENSMUSG00000024128	0	0	0	0	0	0	0	0	0
ENSMUSG00000024155	0	0	0	0	0	0	0	0	2
ENSMUSG00000024171	0	0	0	0	0	0	0	0	0
ENSMUSG00000024172	0	0	0	0	0	0	0	0	0
ENSMUSG00000024175	0	0	0	0	0	0	0	0	0
ENSMUSG00000024186	12	29	21	11	10	39	12	13	0
ENSMUSG00000024210	7	8	9	3	8	0	0	17	12
ENSMUSG00000024211	11	4	2	0	8	3	14	0	3
ENSMUSG00000024220	681	712	583	713	715	536	523	617	495
ENSMUSG00000024223	0	0	0	0	0	0	0	0	0
ENSMUSG00000024224	0	0	0	0	0	0	0	0	0
ENSMUSG00000024225	1	0	0	0	0	0	0	0	0
ENSMUSG00000024227	0	0	0	0	0	0	0	0	0
ENSMUSG00000024233	0	0	0	0	0	0	0	0	0
ENSMUSG00000024245	0	0	0	0	0	0	0	0	0
ENSMUSG00000024254	0	0	0	0	0	0	0	0	0
ENSMUSG00000024256	0	0	0	0	0	0	0	0	0
ENSMUSG00000024266	0	0	0	0	0	0	0	0	0
ENSMUSG00000024300	2	37	0	8	4	7	9	1	1
ENSMUSG00000024306	0	0	0	0	0	0	0	0	0
ENSMUSG00000024313	0	0	0	0	0	0	0	0	0
ENSMUSG00000024334	0	2	0	0	0	0	0	0	0
ENSMUSG00000024340	0	0	0	0	0	0	0	0	0
ENSMUSG00000024353	0	0	0	0	0	0	0	0	0
ENSMUSG00000024366	0	0	0	0	2	0	0	0	0
ENSMUSG00000024397	0	0	0	0	0	0	0	0	0
ENSMUSG00000024401	7	18	0	2	7	4	12	9	0
ENSMUSG00000024406	1	0	0	27	0	11	1	0	5
ENSMUSG00000024411	0	0	0	0	0	0	0	0	0
ENSMUSG00000024448	0	0	0	0	0	0	0	0	0
ENSMUSG00000024471	0	11	6	4	10	7	28	29	2
ENSMUSG00000024479	6	0	0	4	8	0	0	5	4
ENSMUSG00000024481	0	11	8	4	0	4	0	4	12
ENSMUSG00000024485	0	0	0	0	0	0	0	0	0
ENSMUSG00000024497	0	0	0	0	0	0	0	0	0
ENSMUSG00000024500	3	18	1	1	0	1	8	21	0
ENSMUSG00000024503	0	0	0	0	0	0	0	0	0
ENSMUSG00000024510	0	0	0	0	0	0	0	0	0
ENSMUSG00000024512	25	3	14	3	13	0	27	9	184
ENSMUSG00000024517	0	0	0	0	0	0	0	0	0
ENSMUSG00000024519	0	0	0	0	0	0	0	0	0
ENSMUSG00000024526	0	2	0	0	0	0	0	0	0
ENSMUSG00000024530	10	4	25	12	4	10	1	2	29
ENSMUSG00000024533	2852	2466	2369	2061	3197	2148	2922	2350	3235
ENSMUSG00000024546	0	0	0	0	0	0	0	0	0
ENSMUSG00000024553	0	0	0	0	0	0	0	0	0
ENSMUSG00000024561	1684	1984	1969	1836	1884	1787	2113	1847	2009
ENSMUSG00000024578	0	0	0	0	0	0	0	0	2
ENSMUSG00000024598	461	1213	238	546	630	483	613	830	407
ENSMUSG00000024619	0	0	0	0	0	0	0	0	0
ENSMUSG00000024650	0	0	0	0	0	0	0	0	0
ENSMUSG00000024669	0	0	0	0	0	0	0	0	0
ENSMUSG00000024672	4	18	0	4	0	0	0	0	0
ENSMUSG00000024675	0	0	0	0	0	0	0	0	0
ENSMUSG00000024677	0	0	0	1	0	0	0	0	0
ENSMUSG00000024681	0	0	0	0	0	0	0	0	0
ENSMUSG00000024682	0	0	0	0	0	0	0	0	0
ENSMUSG00000024694	0	0	0	0	0	0	0	0	0
ENSMUSG00000024728	0	0	0	0	0	0	0	0	0
ENSMUSG00000024729	0	0	0	0	0	0	0	0	0
ENSMUSG00000024730	0	0	0	0	0	0	0	0	0
ENSMUSG00000024731	0	0	0	0	0	0	0	0	0
ENSMUSG00000024734	0	0	0	0	0	0	0	0	0
ENSMUSG00000024738	0	0	0	0	0	0	0	0	0
ENSMUSG00000024743	37	34	29	15	2	2	24	21	87
ENSMUSG00000024747	12	8	112	38	23	6	52	13	0
ENSMUSG00000024749	0	0	0	0	0	0	0	0	0
ENSMUSG00000024757	0	0	0	0	0	0	0	0	0
ENSMUSG00000024768	0	0	0	0	0	0	0	0	0
ENSMUSG00000024786	2	0	0	0	0	0	0	0	0
ENSMUSG00000024793	5	11	6	11	22	10	1	0	3
ENSMUSG00000024806	0	0	0	1	0	0	0	0	0
ENSMUSG00000024815	0	0	0	0	0	0	0	0	0
ENSMUSG00000024837	0	0	0	0	0	0	0	0	0
ENSMUSG00000024857	0	0	0	0	0	0	0	0	0
ENSMUSG00000024868	0	0	0	0	0	0	0	0	0
ENSMUSG00000024870	9690	8584	8224	8971	8869	5876	9653	8401	7490
ENSMUSG00000024887	542	656	710	977	646	987	426	580	682
ENSMUSG00000024892	1657	1204	1850	1539	1091	776	2086	1618	2204
ENSMUSG00000024903	0	0	0	0	0	0	0	0	0
ENSMUSG00000024905	0	13	20	23	22	4	42	17	14
ENSMUSG00000024922	0	0	0	0	0	0	0	0	0
ENSMUSG00000024935	23	25	0	5	14	6	3	2	0
ENSMUSG00000024972	2	0	14	0	0	5	0	0	0
ENSMUSG00000024979	0	0	0	0	0	0	0	0	0
ENSMUSG00000024992	0	0	0	0	0	2	0	0	0
ENSMUSG00000025003	0	0	0	0	0	0	0	0	0
ENSMUSG00000025004	0	0	0	0	0	0	0	0	0
ENSMUSG00000025013	0	2	0	0	0	0	0	0	0
ENSMUSG00000025014	0	0	0	0	1	0	0	0	0
ENSMUSG00000025017	10	13	1	12	15	8	0	12	5
ENSMUSG00000025037	4181	3743	6099	4272	3707	2829	4258	3525	5727
ENSMUSG00000025038	0	0	8	0	0	2	12	0	0
ENSMUSG00000025043	0	0	0	0	0	0	0	0	0
ENSMUSG00000025047	5614	5073	4302	4842	4939	3617	5163	4718	5896
ENSMUSG00000025051	0	0	0	0	0	0	0	0	0
ENSMUSG00000025056	0	0	0	0	0	0	0	0	0
ENSMUSG00000025082	0	0	0	0	0	0	0	0	0
ENSMUSG00000025092	382	456	456	431	341	408	474	400	396
ENSMUSG00000025094	0	0	0	0	0	0	0	0	0
ENSMUSG00000025105	10	2	3	12	0	2	5	0	0
ENSMUSG00000025129	0	5	0	0	0	0	12	12	2
ENSMUSG00000025135	1601	1356	1111	1411	1510	1066	1670	1388	1513
ENSMUSG00000025163	0	0	0	0	0	0	0	0	0
ENSMUSG00000025175	2	9	0	0	4	9	37	26	8
ENSMUSG00000025201	0	0	0	0	0	0	0	0	0
ENSMUSG00000025203	33325	49293	34613	44358	47547	37610	38881	38974	20401
ENSMUSG00000025215	0	0	0	0	0	0	0	0	0
ENSMUSG00000025216	2	2	0	0	0	0	0	12	13
ENSMUSG00000025219	0	0	0	0	0	0	0	0	0
ENSMUSG00000025270	0	0	0	0	0	0	0	0	0
ENSMUSG00000025279	0	6	0	2	3	0	4	10	0
ENSMUSG00000025288	0	0	0	0	0	0	0	0	0
ENSMUSG00000025318	6	0	0	2	0	3	0	12	1
ENSMUSG00000025329	0	2	0	0	0	0	4	2	0
ENSMUSG00000025333	0	0	0	0	0	0	0	0	0
ENSMUSG00000025362	17361	16970	14329	18378	17564	13443	16435	16818	18030
ENSMUSG00000025364	13129	10326	10364	10256	10466	6714	14000	10862	17156
