gene_id	ERR3721875	ERR3721871	ERR3721868	ERR3721876	ERR3721870	ERR3721873	ERR3721867	ERR3721874	ERR3721869	ERR3721872
ENSG00000027697	460	777	1779	693	1210	816	460	462	1004	748
ENSG00000027847	525	438	474	320	498	405	253	242	372	384
ENSG00000027869	17	14	28	35	24	24	9	14	25	39
ENSG00000028116	151	163	168	180	181	190	58	121	161	125
ENSG00000028137	0	2	3	1	0	1	1	17	2	0
ENSG00000028203	699	675	780	932	847	768	401	532	677	689
ENSG00000028277	10	52	54	29	86	47	45	1	46	24
ENSG00000028310	324	487	415	353	590	279	312	182	405	328
ENSG00000028528	931	1071	1155	817	1228	1025	573	488	955	943
ENSG00000028839	38	87	89	81	67	33	39	75	74	66
ENSG00000029153	142	328	380	202	289	119	186	158	356	234
ENSG00000029363	438	508	892	582	865	852	287	541	560	755
ENSG00000029364	420	688	807	559	900	632	273	331	691	750
ENSG00000029534	21	5	11	23	5	6	3	0	2	9
ENSG00000029559	0	0	0	0	0	0	0	0	0	0
ENSG00000029639	80	93	157	77	104	47	12	39	106	89
ENSG00000029725	268	195	303	328	308	306	129	153	229	298
ENSG00000029993	898	1078	1399	974	1089	1163	384	694	1121	1063
ENSG00000030066	251	217	340	358	282	278	115	189	248	297
ENSG00000030110	173	171	175	163	132	180	98	101	177	128
ENSG00000030304	8	0	1	0	0	0	0	0	1	0
ENSG00000030419	1	6	16	0	43	10	15	18	18	8
ENSG00000030582	2789	2033	2472	3087	2277	2096	1066	1292	1994	1973
ENSG00000031003	104	152	188	139	207	205	37	122	182	167
ENSG00000031081	21	21	13	62	10	45	5	0	21	8
ENSG00000031691	25	24	50	10	27	18	11	21	24	26
ENSG00000031698	592	561	494	548	632	459	278	158	500	413
ENSG00000031823	452	468	554	538	566	264	199	295	546	463
ENSG00000032219	89	151	114	154	197	145	70	148	108	143
ENSG00000032389	451	241	343	279	295	313	162	110	262	433
ENSG00000032444	454	557	569	469	526	408	284	395	493	647
ENSG00000032742	94	102	130	85	157	100	50	33	122	128
ENSG00000033011	229	160	228	126	154	119	111	81	172	137
ENSG00000033030	155	214	249	305	311	358	153	198	172	211
ENSG00000033050	188	236	293	377	167	190	121	129	242	232
ENSG00000033100	724	863	764	526	841	788	318	583	798	645
ENSG00000033122	8	8	11	4	14	20	8	12	3	2
ENSG00000033170	149	327	326	246	374	227	127	43	319	238
ENSG00000033178	123	163	261	130	290	217	145	186	233	217
ENSG00000033327	196	210	146	134	211	221	83	131	206	98
ENSG00000033627	980	773	684	997	970	924	397	686	459	667
ENSG00000033800	271	393	407	472	457	418	208	305	355	336
ENSG00000033867	96	89	139	85	124	144	106	145	81	130
ENSG00000034053	316	118	156	231	134	188	96	92	101	206
ENSG00000034152	593	707	869	385	895	346	373	334	970	465
ENSG00000034239	0	0	0	0	0	0	0	0	1	0
ENSG00000034510	43807	53773	48114	33729	49853	29921	24273	17396	48826	50212
ENSG00000034533	47	47	69	30	46	72	51	19	49	43
ENSG00000034677	759	528	1049	895	1173	1238	325	873	684	1166
ENSG00000034693	13	24	62	29	39	31	21	12	31	47
ENSG00000034713	322	329	534	272	536	290	288	109	475	460
ENSG00000034971	0	0	0	0	0	0	0	0	0	0
ENSG00000035115	82	48	43	104	71	87	36	62	46	89
ENSG00000035141	716	961	1056	690	1004	899	323	542	815	965
ENSG00000035403	1344	2254	1980	2152	1937	1631	1076	1547	1959	1478
ENSG00000035499	41	51	76	19	72	79	33	67	97	53
ENSG00000035664	80	88	91	80	125	60	33	47	100	64
ENSG00000035681	266	235	339	317	342	417	97	99	294	268
ENSG00000035687	255	236	337	248	311	276	125	201	345	257
ENSG00000035720	0	0	1	0	0	0	0	0	0	0
ENSG00000035862	1087	453	351	1317	481	803	241	1028	414	771
ENSG00000035928	182	201	220	191	242	186	97	44	172	204
ENSG00000036054	96	166	278	84	227	96	105	129	123	227
ENSG00000036257	300	230	326	409	266	381	100	165	334	349
ENSG00000036448	14	9	6	10	21	7	20	14	15	5
ENSG00000036473	0	0	0	0	0	0	0	0	0	0
ENSG00000036530	8	1	0	2	3	4	0	0	5	0
ENSG00000036549	153	168	222	214	279	183	136	125	183	213
ENSG00000036565	0	0	0	0	0	0	0	0	0	0
ENSG00000036672	0	2	0	0	0	0	0	1	4	3
ENSG00000036828	0	0	0	0	0	0	0	0	0	0
ENSG00000037042	528	455	395	540	483	457	238	450	287	387
ENSG00000037241	244	306	335	247	293	283	118	174	309	414
ENSG00000037280	15	4	0	2	1	0	0	0	0	3
ENSG00000037474	447	494	766	431	638	469	240	312	520	545
ENSG00000037637	114	160	150	116	159	98	116	110	165	134
ENSG00000037749	25	32	29	35	33	57	22	16	36	34
ENSG00000037757	201	144	135	158	122	128	10	167	110	134
ENSG00000037897	175	186	239	205	242	211	83	124	155	161
ENSG00000037965	19	18	22	54	7	13	9	13	6	19
ENSG00000038002	172	110	215	150	178	162	93	107	161	183
ENSG00000038210	61	55	84	25	71	20	48	85	65	48
ENSG00000038219	339	235	299	305	298	269	143	151	206	252
ENSG00000038274	192	237	503	202	380	211	135	287	256	280
ENSG00000038295	28	30	90	84	35	55	13	60	24	62
ENSG00000038358	233	276	298	310	365	348	193	128	252	204
ENSG00000038382	520	790	777	642	849	516	525	518	756	481
ENSG00000038427	2953	1962	2490	4264	2208	3980	1035	2676	1687	3281
ENSG00000038532	206	260	227	213	219	262	111	163	243	201
ENSG00000038945	0	0	0	0	0	0	0	7	0	0
ENSG00000039068	939	1319	1792	1004	1676	1087	773	835	1508	924
ENSG00000039123	158	253	326	236	299	280	57	142	303	229
ENSG00000039139	13	63	77	53	140	42	41	44	80	44
ENSG00000039319	143	199	346	132	274	218	129	256	225	273
ENSG00000039523	344	410	316	390	387	329	194	268	314	335
ENSG00000039537	14	0	1	15	16	12	0	0	10	22
ENSG00000039560	416	592	742	570	654	380	300	331	541	659
ENSG00000039600	0	0	0	0	0	0	0	0	0	0
ENSG00000039650	820	719	692	430	762	550	449	240	600	525
ENSG00000039987	0	0	0	0	0	0	0	0	1	0
ENSG00000040199	114	98	151	77	256	155	48	116	130	169
ENSG00000040275	210	257	394	336	346	259	137	319	328	348
ENSG00000040341	145	227	266	168	246	269	121	143	184	219
ENSG00000040487	116	193	239	137	224	143	91	76	213	195
ENSG00000040531	292	241	184	315	251	293	194	124	138	205
ENSG00000040608	89	164	106	76	83	55	47	69	126	95
ENSG00000040633	617	476	570	575	440	579	220	322	435	585
ENSG00000040731	0	0	0	0	0	0	1	0	2	0
ENSG00000040933	203	102	129	177	186	157	71	155	125	165
ENSG00000041353	139	138	355	211	263	168	145	207	186	251
ENSG00000041357	1352	1883	2532	1537	2056	1691	506	1111	2021	2365
ENSG00000041515	5	24	18	11	23	21	24	0	34	17
ENSG00000041802	187	299	294	190	361	247	173	47	273	226
ENSG00000041880	421	341	371	400	455	342	283	391	285	323
ENSG00000041982	37	56	76	53	48	50	58	20	73	44
ENSG00000041988	110	99	108	56	153	57	42	63	107	114
ENSG00000042062	0	1	0	8	2	0	0	0	1	0
ENSG00000042088	104	139	176	144	126	132	99	67	96	127
ENSG00000042286	585	520	668	483	586	598	281	372	497	558
ENSG00000042304	0	0	0	0	0	0	0	0	0	0
ENSG00000042317	121	67	99	57	88	94	38	34	73	125
ENSG00000042429	56	52	39	79	38	53	44	34	41	47
ENSG00000042445	1123	1344	1329	1102	1715	1003	691	426	1342	887
ENSG00000042493	1767	1537	1317	1380	1368	1602	600	1361	1518	1909
ENSG00000042753	891	965	1204	513	1097	392	699	292	1103	820
ENSG00000042781	0	4	3	0	5	0	0	0	0	1
ENSG00000042813	0	0	0	0	0	0	0	0	0	0
ENSG00000042832	6	3	6	4	1	14	0	0	0	4
ENSG00000042980	59	131	214	106	316	34	96	25	154	75
ENSG00000043039	0	2	3	0	5	0	0	0	1	1
ENSG00000043093	40	91	187	77	133	147	76	92	123	112
ENSG00000043143	344	451	363	323	439	275	270	146	331	265
ENSG00000043355	129	51	134	107	101	82	50	113	58	76
ENSG00000043462	0	0	0	0	0	0	0	0	0	0
ENSG00000043514	93	110	192	94	207	113	105	49	124	131
ENSG00000043591	0	2	4	11	6	3	1	0	3	2
ENSG00000044012	13	35	29	1	129	23	9	12	116	4
ENSG00000044090	563	361	339	409	367	364	142	310	277	392
ENSG00000044115	2669	3263	3462	2252	3893	2038	1864	1186	3982	2359
ENSG00000044446	584	426	483	491	781	601	403	353	362	444
ENSG00000044459	78	74	138	135	120	149	54	136	92	133
ENSG00000044524	0	18	58	0	3	0	1	0	15	0
ENSG00000044574	3817	5258	5283	4705	7171	4261	2792	1771	6841	4961
ENSG00000046604	956	1303	1599	951	1450	901	958	684	1516	633
ENSG00000046647	122	152	157	102	209	142	83	22	185	140
ENSG00000046651	404	423	410	418	514	456	247	243	355	448
ENSG00000046653	14	23	29	26	41	48	15	28	18	19
ENSG00000046774	0	0	0	0	0	0	0	0	0	0
ENSG00000046889	14	0	0	0	0	0	2	0	0	1
ENSG00000047056	114	114	114	97	175	107	94	59	100	87
ENSG00000047188	197	193	403	214	408	440	122	283	182	274
ENSG00000047230	275	398	400	359	499	442	160	201	381	354
ENSG00000047249	109	215	252	150	212	161	85	63	165	177
ENSG00000047315	522	560	687	545	690	657	280	310	584	605
ENSG00000047346	150	289	342	130	472	165	143	112	310	284
ENSG00000047365	15	30	75	40	50	10	42	57	34	19
ENSG00000047410	884	1156	1278	1214	1346	1037	746	605	1016	868
ENSG00000047457	3295	3523	5256	5319	5139	4658	2381	1413	3234	3428
ENSG00000047578	400	300	386	236	452	351	251	283	312	210
ENSG00000047579	44	58	74	71	104	37	81	15	60	85
ENSG00000047597	16	9	19	21	29	36	19	15	16	15
ENSG00000047617	0	0	0	0	0	0	0	0	0	2
ENSG00000047621	69	91	122	82	171	111	44	94	90	101
ENSG00000047634	104	115	202	84	210	102	112	300	113	114
ENSG00000047644	575	562	499	680	496	640	265	617	487	504
ENSG00000047648	0	0	0	0	0	3	0	0	2	0
ENSG00000047662	0	6	0	2	1	21	0	0	0	1
ENSG00000047849	1552	1410	1442	1787	1475	1409	706	808	1472	1127
ENSG00000047932	169	264	372	233	299	237	122	255	252	338
ENSG00000047936	101	65	94	154	50	98	50	69	27	82
ENSG00000048028	96	137	134	164	96	251	46	59	91	100
ENSG00000048052	1	3	13	1	14	1	0	8	13	4
ENSG00000048140	544	637	699	512	698	408	319	284	654	422
ENSG00000048162	284	393	483	194	406	268	151	22	382	288
ENSG00000048342	85	140	148	105	143	115	63	79	102	94
ENSG00000048392	121	128	217	125	149	156	62	157	129	187
ENSG00000048405	94	195	152	157	227	118	62	134	129	105
ENSG00000048462	0	0	0	0	0	0	0	0	0	0
ENSG00000048471	45	63	58	36	54	28	23	46	48	38
ENSG00000048540	2	11	8	10	4	9	0	9	3	2
ENSG00000048544	114	235	341	239	280	161	105	191	231	249
ENSG00000048545	0	0	0	0	0	0	0	0	0	0
ENSG00000048649	222	143	239	205	283	235	164	123	201	197
ENSG00000048707	273	245	216	243	299	246	79	88	178	275
ENSG00000048740	3	6	3	4	3	20	1	4	6	1
ENSG00000048828	973	763	1232	835	1094	817	619	1566	888	809
ENSG00000048991	123	133	195	211	143	293	61	118	151	201
ENSG00000049089	7	2	42	0	10	0	0	0	9	0
ENSG00000049130	26	61	90	35	50	69	66	75	47	28
ENSG00000049167	40	52	66	41	97	57	20	26	57	68
ENSG00000049192	12	60	26	14	53	11	43	2	15	10
ENSG00000049239	437	481	543	507	537	438	293	365	475	443
ENSG00000049245	670	880	1041	676	949	625	394	312	958	884
ENSG00000049246	14	0	8	0	4	4	9	2	1	3
ENSG00000049247	0	0	0	0	0	0	0	0	0	0
ENSG00000049249	7	19	14	15	12	5	11	4	40	18
ENSG00000049283	25	5	7	4	12	7	0	0	5	3
ENSG00000049323	380	268	326	455	280	261	165	222	257	381
ENSG00000049449	1115	934	1343	699	1036	725	490	344	1038	1494
ENSG00000049540	142	46	66	75	69	86	11	81	65	40
ENSG00000049541	363	329	450	259	313	312	192	168	389	369
ENSG00000049618	267	297	314	275	298	278	171	268	217	257
ENSG00000049656	837	739	836	655	743	492	438	460	698	730
ENSG00000049759	375	343	497	325	526	222	220	234	460	310
ENSG00000049768	7	8	3	6	6	0	0	0	0	5
ENSG00000049769	106	84	83	79	79	48	32	105	71	81
ENSG00000049860	484	622	795	514	774	470	358	279	638	671
ENSG00000049883	121	107	165	154	131	141	93	97	100	108
ENSG00000050030	0	0	0	0	0	0	0	0	0	0
ENSG00000050130	332	428	604	374	502	349	129	339	427	459
ENSG00000050165	151	255	171	228	314	196	129	134	322	207
ENSG00000050327	0	58	63	32	127	10	75	5	71	31
ENSG00000050344	135	120	200	117	179	161	103	48	184	186
ENSG00000050393	115	178	284	209	221	251	130	188	203	205
ENSG00000050405	203	435	568	219	748	244	250	102	470	293
ENSG00000050426	258	554	572	387	743	334	331	227	420	498
ENSG00000050438	0	17	18	11	24	0	19	0	34	3
ENSG00000050555	0	2	1	0	0	0	0	0	0	3
ENSG00000050628	0	0	0	0	0	0	0	0	0	0
ENSG00000050730	2	1	18	6	11	26	0	0	11	0
ENSG00000050748	371	407	498	269	564	428	205	261	426	321
ENSG00000050767	0	0	0	0	7	0	0	0	0	1
ENSG00000050820	903	1538	1266	885	1519	679	628	499	1468	724
ENSG00000051009	506	771	587	622	792	465	395	340	474	435
ENSG00000051108	823	812	722	1039	1329	1379	632	494	1086	955
ENSG00000051128	266	237	199	190	194	151	69	230	178	207
ENSG00000051180	0	0	1	0	0	0	0	0	0	0
ENSG00000051341	50	99	97	103	74	55	90	101	84	64
ENSG00000051382	99	112	183	95	171	92	62	77	146	150
ENSG00000051523	6229	6836	9738	3388	8459	2999	3394	1863	7499	6590
ENSG00000051596	156	101	132	50	126	102	51	22	91	103
ENSG00000051620	793	1055	1192	670	1231	740	362	119	1068	895
ENSG00000051825	121	129	143	200	169	147	90	144	87	130
ENSG00000052126	430	469	647	487	687	435	270	304	490	373
ENSG00000052344	11	1	10	5	20	0	22	0	23	4
ENSG00000052723	57	121	150	137	104	66	55	92	92	68
ENSG00000052749	243	411	406	241	416	220	111	129	389	369
ENSG00000052795	17	64	54	54	67	117	42	35	77	31
ENSG00000052802	284	963	1390	315	1120	448	338	287	1127	444
ENSG00000052841	847	890	906	776	1092	773	536	534	782	624
ENSG00000052850	25	4	3	12	8	45	0	7	1	27
ENSG00000053108	388	514	448	328	288	401	210	147	332	303
ENSG00000053254	134	124	130	131	119	140	88	55	104	130
ENSG00000053328	0	0	0	0	0	0	0	0	0	0
ENSG00000053371	294	330	369	229	468	246	218	84	340	266
ENSG00000053372	249	444	593	295	441	351	226	189	500	459
ENSG00000053438	0	23	4	22	22	17	8	14	5	7
ENSG00000053501	106	85	161	80	147	106	42	49	130	152
ENSG00000053524	7	0	16	3	1	11	0	0	2	3
ENSG00000053702	0	18	7	44	34	28	28	0	13	17
ENSG00000053747	181	1990	1691	245	1197	250	728	156	2273	305
ENSG00000053770	220	199	381	174	348	268	90	147	304	278
ENSG00000053900	71	156	229	106	226	108	95	46	136	164
ENSG00000053918	0	4	3	11	1	9	0	0	1	2
ENSG00000054116	496	515	607	469	547	500	307	268	579	530
ENSG00000054118	756	919	978	1057	962	757	372	460	786	842
ENSG00000054148	2175	3020	2958	1738	2873	1369	1045	936	2459	2415
ENSG00000054179	574	900	512	676	670	396	327	591	548	431
ENSG00000054219	0	15	34	1	27	0	22	0	29	2
ENSG00000054267	94	160	198	155	186	191	117	107	156	161
ENSG00000054277	66	76	91	65	60	70	87	64	53	54
ENSG00000054282	155	180	187	112	184	105	92	132	185	167
ENSG00000054356	0	2	0	23	1	20	0	0	4	6
ENSG00000054392	90	55	62	68	55	41	3	45	28	67
ENSG00000054523	323	277	325	364	340	281	180	209	284	355
ENSG00000054598	379	227	226	455	224	442	133	338	197	322
ENSG00000054611	319	403	339	355	426	253	176	131	374	292
ENSG00000054654	1071	857	1146	925	1063	1031	547	610	874	789
ENSG00000054690	182	253	298	235	252	229	93	225	164	160
ENSG00000054793	583	628	693	554	779	780	333	428	592	509
ENSG00000054796	0	0	0	0	0	0	0	0	0	0
ENSG00000054803	0	0	0	0	0	0	0	0	0	0
ENSG00000054938	48	13	11	52	9	1	0	21	5	15
ENSG00000054965	390	251	304	343	382	358	247	183	271	275
ENSG00000054967	90	44	65	46	101	36	53	50	71	40
ENSG00000054983	238	178	267	224	179	99	93	176	109	164
ENSG00000055044	497	639	915	628	637	901	222	369	667	853
ENSG00000055070	1162	1113	1180	1147	936	980	499	598	1030	863
ENSG00000055118	0	1	0	0	0	0	0	0	1	0
ENSG00000055130	388	549	583	397	582	483	208	212	537	495
ENSG00000055147	118	99	118	158	162	88	40	99	84	81
ENSG00000055163	238	146	155	199	158	200	86	242	144	114
ENSG00000055208	189	352	366	406	399	356	99	266	370	280
ENSG00000055211	199	173	200	98	183	157	181	29	168	153
ENSG00000055332	495	512	839	444	633	741	248	748	461	817
ENSG00000055483	650	501	446	608	613	555	349	411	415	470
ENSG00000055609	177	260	306	265	334	267	220	243	220	191
ENSG00000055732	75	97	98	71	165	125	20	78	56	119
ENSG00000055813	0	7	3	6	0	0	0	0	10	2
ENSG00000055917	463	408	765	426	697	627	173	549	446	726
ENSG00000055950	824	913	908	694	934	700	384	428	873	818
ENSG00000055955	0	2	5	3	3	0	0	0	0	1
ENSG00000055957	0	0	0	0	0	0	0	0	0	1
ENSG00000056050	67	83	131	62	116	68	47	67	92	141
ENSG00000056097	311	312	557	397	468	304	221	320	384	341
ENSG00000056277	18	41	75	80	65	59	34	148	35	59
ENSG00000056291	0	0	0	0	0	0	0	0	0	0
ENSG00000056487	6	3	4	4	0	0	0	0	3	11
ENSG00000056558	179	148	167	163	229	118	45	87	119	154
ENSG00000056586	193	250	388	216	378	225	163	175	257	256
ENSG00000056736	68	70	67	73	48	48	49	19	73	75
ENSG00000056972	165	231	325	249	309	143	121	70	303	169
ENSG00000056998	104	68	80	140	112	126	57	23	60	96
ENSG00000057019	2038	3481	4191	2409	3759	2320	1407	2540	4114	3457
ENSG00000057149	6	5	82	16	3	2	0	7	0	12
ENSG00000057252	197	258	285	196	289	323	162	111	207	290
ENSG00000057294	142	268	373	131	347	126	208	86	358	149
ENSG00000057468	0	1	1	0	1	0	0	0	1	0
ENSG00000057593	62	20	24	36	47	58	27	44	30	39
ENSG00000057608	1894	2188	2644	2233	2843	2557	1080	1247	2505	2417
ENSG00000057657	2	9	20	47	11	12	4	5	11	22
ENSG00000057663	151	241	277	114	255	133	97	135	207	195
ENSG00000057704	0	11	23	9	24	6	4	18	16	4
ENSG00000057757	195	273	317	149	306	174	114	128	237	235
ENSG00000057935	200	313	340	346	370	377	131	244	325	387
ENSG00000058056	142	86	121	116	113	67	48	50	94	103
ENSG00000058063	96	140	195	204	209	147	99	178	132	151
ENSG00000058085	1071	3608	3439	1635	3052	956	1393	1053	4787	1546
ENSG00000058091	18	21	32	7	12	12	24	14	18	2
ENSG00000058262	2457	2485	3060	1905	3221	1917	1079	898	2498	2154
ENSG00000058272	116	204	319	169	278	205	141	221	218	214
ENSG00000058335	0	4	4	10	7	5	6	0	3	0
ENSG00000058404	10	7	2	0	1	9	0	0	0	7
ENSG00000058453	344	278	287	298	349	280	131	286	218	327
ENSG00000058600	455	372	521	389	477	389	282	252	374	305
ENSG00000058668	363	545	493	360	612	331	364	348	581	419
ENSG00000058673	0	1	0	0	3	3	0	0	2	6
ENSG00000058729	96	140	191	111	227	121	91	81	130	208
ENSG00000058799	220	347	332	271	361	229	126	114	323	284
ENSG00000058804	128	157	280	104	234	158	91	104	166	169
ENSG00000058866	87	43	62	28	55	112	43	5	55	67
ENSG00000059122	573	570	614	656	743	571	353	289	449	538
ENSG00000059145	151	105	145	93	153	239	89	188	61	101
ENSG00000059377	451	287	286	243	390	347	159	98	266	278
ENSG00000059378	399	548	462	338	463	261	218	155	413	354
ENSG00000059573	997	824	1340	1038	1258	942	395	511	1031	1152
ENSG00000059588	438	587	721	339	809	466	391	314	495	534
ENSG00000059691	207	123	207	124	147	138	59	51	142	132
ENSG00000059728	58	112	142	139	185	92	87	114	175	93
ENSG00000059758	175	117	161	109	142	107	98	245	85	119
ENSG00000059769	45	116	131	84	184	71	56	104	105	139
ENSG00000059804	682	1758	902	756	1067	228	1281	441	1236	728
ENSG00000059915	9	18	33	38	51	14	11	0	19	22
ENSG00000060069	239	177	228	135	238	181	115	59	296	202
ENSG00000060138	1791	1548	1911	1739	2031	1486	1248	1379	1522	1400
ENSG00000060140	10	33	52	21	59	8	11	2	41	15
ENSG00000060237	957	959	1140	1363	1039	1046	463	886	759	866
ENSG00000060303	0	0	0	0	0	0	0	0	0	0
ENSG00000060339	546	661	985	534	796	857	391	493	652	721
ENSG00000060491	1019	956	881	644	1165	559	373	361	966	801
ENSG00000060558	0	3	0	5	0	0	0	0	4	0
ENSG00000060566	63	44	87	75	146	47	28	45	47	61
ENSG00000060642	139	112	143	153	184	107	72	70	119	160
ENSG00000060656	286	270	348	378	460	319	189	191	217	356
ENSG00000060688	189	250	283	184	215	203	113	74	239	196
ENSG00000060709	0	0	0	0	0	0	0	0	0	0
ENSG00000060718	8	13	15	24	16	7	10	26	10	15
ENSG00000060749	214	212	330	225	263	199	193	160	148	195
ENSG00000060762	98	82	145	28	158	97	70	36	175	103
ENSG00000060971	313	404	466	350	545	265	200	86	424	294
ENSG00000060982	8	19	29	34	52	65	18	30	15	35
ENSG00000061273	1574	1556	1187	1193	1485	1041	842	705	1035	1182
ENSG00000061337	0	1	0	1	0	0	0	0	0	0
ENSG00000061455	1	4	10	0	8	9	10	13	2	2
ENSG00000061492	0	0	0	0	0	0	0	0	0	0
ENSG00000061656	267	318	210	202	356	44	144	39	262	230
ENSG00000061676	437	517	840	544	748	758	272	518	629	769
ENSG00000061794	412	343	550	287	510	298	331	251	521	425
ENSG00000061918	0	1	1	0	2	0	6	0	2	1
ENSG00000061936	730	737	664	620	904	735	431	416	605	602
ENSG00000061938	411	496	487	402	569	339	317	251	370	272
ENSG00000061987	196	345	483	307	579	436	205	306	301	336
ENSG00000062038	0	53	142	22	23	1	15	19	29	18
ENSG00000062096	0	0	0	0	0	0	0	0	0	0
ENSG00000062194	360	648	744	410	767	495	258	266	627	492
ENSG00000062282	7	1	10	0	7	0	3	8	4	2
ENSG00000062370	65	58	48	83	92	42	41	62	53	59
ENSG00000062485	1151	1277	1489	1500	1403	1427	584	1271	1170	939
ENSG00000062524	7	8	5	5	11	0	0	0	3	0
ENSG00000062582	0	1	0	2	2	0	12	0	8	10
ENSG00000062598	340	283	305	368	300	354	132	243	241	227
ENSG00000062650	119	187	330	183	315	218	152	215	250	232
ENSG00000062716	7738	10439	11885	10777	12172	10365	4271	10212	8663	12772
ENSG00000062725	162	237	317	255	292	263	132	275	208	312
ENSG00000062822	487	440	578	333	425	434	217	348	364	339
ENSG00000063015	0	4	2	0	7	0	0	0	0	1
ENSG00000063046	2134	2353	3637	2172	3039	2117	1275	1601	2095	2728
ENSG00000063127	96	105	67	72	148	130	105	161	58	113
ENSG00000063169	423	452	427	390	479	335	232	358	332	303
ENSG00000063176	171	166	129	232	196	144	70	284	112	143
ENSG00000063177	11348	12886	15093	6332	15639	5244	6779	3657	13087	12653
ENSG00000063180	38	66	30	33	49	35	8	20	50	24
ENSG00000063241	1180	544	902	837	752	798	338	365	649	828
ENSG00000063244	2161	2440	2804	2297	2497	1801	1244	2409	2161	2099
ENSG00000063245	2712	2785	2570	2263	2493	2041	1410	1506	2491	1965
ENSG00000063322	1520	1066	1109	1394	1285	1312	383	685	1038	1302
ENSG00000063438	1	10	11	9	14	29	9	1	4	7
ENSG00000063515	0	0	0	0	0	0	0	0	0	0
ENSG00000063587	162	126	212	189	260	211	97	90	174	188
ENSG00000063601	337	258	267	280	309	296	141	271	266	145
ENSG00000063660	681	397	331	573	333	640	203	417	413	400
ENSG00000063761	80	122	116	89	93	64	53	58	107	47
ENSG00000063854	451	573	633	352	635	264	359	121	599	489
ENSG00000063978	495	486	556	544	535	411	330	273	510	388
ENSG00000064012	407	237	467	320	416	486	256	300	280	451
ENSG00000064042	682	947	1084	907	1341	1143	632	579	1177	870
ENSG00000064102	140	221	310	228	255	166	97	64	229	221
ENSG00000064115	289	337	345	356	283	292	185	263	237	193
ENSG00000064195	0	0	0	0	0	0	0	0	0	0
ENSG00000064199	14	17	46	40	36	56	14	11	26	30
ENSG00000064201	0	0	0	1	0	0	0	0	2	0
ENSG00000064205	161	83	63	182	84	101	28	47	92	164
ENSG00000064218	0	0	0	0	0	0	0	0	0	0
ENSG00000064225	0	26	11	14	40	6	0	2	14	11
ENSG00000064270	18	49	48	4	41	19	34	11	39	20
ENSG00000064300	0	0	0	15	2	0	0	0	1	0
ENSG00000064309	0	8	11	19	16	8	4	0	13	13
ENSG00000064313	108	175	216	247	228	187	108	244	190	133
ENSG00000064393	285	189	205	443	273	404	145	295	200	218
ENSG00000064419	397	541	575	565	557	436	258	392	489	457
ENSG00000064489	0	0	0	0	0	0	0	0	0	2
ENSG00000064490	242	187	289	146	175	141	117	77	145	228
ENSG00000064545	281	238	265	270	240	250	164	209	203	270
ENSG00000064547	117	144	132	133	143	91	42	182	127	84
ENSG00000064601	1231	920	1279	1102	984	704	487	379	851	887
